space, pressure
0.604365, 810303
0.604455, 810241
0.604545, 810180
0.604635, 810118
0.604725, 810056
0.604815, 809995
0.604905, 809933
0.604995, 809871
0.605086, 809810
0.605176, 809748
0.605266, 809686
0.605356, 809625
0.605446, 809563
0.605536, 809501
0.605626, 809439
0.605716, 809378
0.605806, 809316
0.605896, 809254
0.605986, 809192
0.606076, 809131
0.606166, 809069
0.606256, 809007
0.606346, 808945
0.606436, 808883
0.606526, 808822
0.606616, 808760
0.606706, 808698
0.606796, 808636
0.606886, 808574
0.606976, 808512
0.607066, 808450
0.607156, 808389
0.607246, 808327
0.607336, 808265
0.607426, 808203
0.607516, 808141
0.607606, 808079
0.607696, 808017
0.607786, 807955
0.607876, 807893
0.607966, 807831
0.608056, 807769
0.608146, 807707
0.608236, 807645
0.608326, 807583
0.608416, 807521
0.608506, 807459
0.608596, 807397
0.608686, 807335
0.608776, 807273
0.608866, 807211
0.608956, 807148
0.609046, 807086
0.609136, 807024
0.609226, 806962
0.609316, 806900
0.609406, 806838
0.609496, 806776
0.609586, 806713
0.609676, 806651
0.609766, 806589
0.609856, 806527
0.609946, 806465
0.610036, 806402
0.610126, 806340
0.610216, 806278
0.610306, 806216
0.610396, 806153
0.610486, 806091
0.610576, 806029
0.610666, 805967
0.610756, 805904
0.610846, 805842
0.610936, 805780
0.611026, 805717
0.611116, 805655
0.611206, 805593
0.611296, 805530
0.611386, 805468
0.611476, 805406
0.611566, 805343
0.611656, 805281
0.611746, 805218
0.611836, 805156
0.611926, 805094
0.612016, 805031
0.612106, 804969
0.612196, 804906
0.612286, 804844
0.612376, 804781
0.612466, 804719
0.612556, 804656
0.612646, 804594
0.612736, 804531
0.612826, 804469
0.612916, 804406
0.613006, 804344
0.613096, 804281
0.613186, 804218
0.613276, 804156
0.613366, 804093
0.613456, 804031
0.613546, 803968
0.613636, 803905
0.613726, 803843
0.613816, 803780
0.613906, 803718
0.613996, 803655
0.614086, 803592
0.614176, 803530
0.614266, 803467
0.614356, 803404
0.614446, 803341
0.614536, 803279
0.614626, 803216
0.614716, 803153
0.614806, 803090
0.614896, 803028
0.614986, 802965
0.615077, 802902
0.615167, 802839
0.615257, 802777
0.615347, 802714
0.615437, 802651
0.615527, 802588
0.615617, 802525
0.615707, 802462
0.615797, 802400
0.615887, 802337
0.615977, 802274
0.616067, 802211
0.616157, 802148
0.616247, 802085
0.616337, 802022
0.616427, 801959
0.616517, 801896
0.616607, 801833
0.616697, 801770
0.616787, 801707
0.616877, 801644
0.616967, 801581
0.617057, 801518
0.617147, 801455
0.617237, 801392
0.617327, 801329
0.617417, 801266
0.617507, 801203
0.617597, 801140
0.617687, 801077
0.617777, 801014
0.617867, 800951
0.617957, 800888
0.618047, 800825
0.618137, 800762
0.618227, 800699
0.618317, 800635
0.618407, 800572
0.618497, 800509
0.618587, 800446
0.618677, 800383
0.618767, 800320
0.618857, 800256
0.618947, 800193
0.619037, 800130
0.619127, 800067
0.619217, 800003
0.619307, 799940
0.619397, 799877
0.619487, 799814
0.619577, 799750
0.619667, 799687
0.619757, 799624
0.619847, 799561
0.619937, 799497
0.620027, 799434
0.620117, 799371
0.620207, 799307
0.620297, 799244
0.620387, 799180
0.620477, 799117
0.620567, 799054
0.620657, 798990
0.620747, 798927
0.620837, 798863
0.620927, 798800
0.621017, 798737
0.621107, 798673
0.621197, 798610
0.621287, 798546
0.621377, 798483
0.621467, 798419
0.621557, 798356
0.621647, 798292
0.621737, 798229
0.621827, 798165
0.621917, 798102
0.622007, 798038
0.622097, 797975
0.622187, 797911
0.622277, 797847
0.622367, 797784
0.622457, 797720
0.622547, 797657
0.622637, 797593
0.622727, 797529
0.622817, 797466
0.622907, 797402
0.622997, 797338
0.623087, 797275
0.623177, 797211
0.623267, 797147
0.623357, 797084
0.623447, 797020
0.623537, 796956
0.623627, 796892
0.623717, 796829
0.623807, 796765
0.623897, 796701
0.623987, 796637
0.624077, 796574
0.624167, 796510
0.624257, 796446
0.624347, 796382
0.624437, 796318
0.624527, 796255
0.624617, 796191
0.624707, 796127
0.624797, 796063
0.624887, 795999
0.624977, 795935
0.625068, 795871
0.625158, 795808
0.625248, 795744
0.625338, 795680
0.625428, 795616
0.625518, 795552
0.625608, 795488
0.625698, 795424
0.625788, 795360
0.625878, 795296
0.625968, 795232
0.626058, 795168
0.626148, 795104
0.626238, 795040
0.626328, 794976
0.626418, 794912
0.626508, 794848
0.626598, 794784
0.626688, 794720
0.626778, 794656
0.626868, 794592
0.626958, 794527
0.627048, 794463
0.627138, 794399
0.627228, 794335
0.627318, 794271
0.627408, 794207
0.627498, 794143
0.627588, 794078
0.627678, 794014
0.627768, 793950
0.627858, 793886
0.627948, 793822
0.628038, 793757
0.628128, 793693
0.628218, 793629
0.628308, 793565
0.628398, 793500
0.628488, 793436
0.628578, 793372
0.628668, 793308
0.628758, 793243
0.628848, 793179
0.628938, 793115
0.629028, 793050
0.629118, 792986
0.629208, 792922
0.629298, 792857
0.629388, 792793
0.629478, 792729
0.629568, 792664
0.629658, 792600
0.629748, 792535
0.629838, 792471
0.629928, 792407
0.630018, 792342
0.630108, 792278
0.630198, 792213
0.630288, 792149
0.630378, 792084
0.630468, 792020
0.630558, 791955
0.630648, 791891
0.630738, 791826
0.630828, 791762
0.630918, 791697
0.631008, 791633
0.631098, 791568
0.631188, 791503
0.631278, 791439
0.631368, 791374
0.631458, 791310
0.631548, 791245
0.631638, 791180
0.631728, 791116
0.631818, 791051
0.631908, 790987
0.631998, 790922
0.632088, 790857
0.632178, 790793
0.632268, 790728
0.632358, 790663
0.632448, 790598
0.632538, 790534
0.632628, 790469
0.632718, 790404
0.632808, 790339
0.632898, 790275
0.632988, 790210
0.633078, 790145
0.633168, 790080
0.633258, 790016
0.633348, 789951
0.633438, 789886
0.633528, 789821
0.633618, 789756
0.633708, 789691
0.633798, 789627
0.633888, 789562
0.633978, 789497
0.634068, 789432
0.634158, 789367
0.634248, 789302
0.634338, 789237
0.634428, 789172
0.634518, 789107
0.634608, 789042
0.634698, 788977
0.634788, 788912
0.634878, 788847
0.634968, 788782
0.635059, 788717
0.635149, 788652
0.635239, 788587
0.635329, 788522
0.635419, 788457
0.635509, 788392
0.635599, 788327
0.635689, 788262
0.635779, 788197
0.635869, 788132
0.635959, 788067
0.636049, 788002
0.636139, 787937
0.636229, 787872
0.636319, 787806
0.636409, 787741
0.636499, 787676
0.636589, 787611
0.636679, 787546
0.636769, 787481
0.636859, 787415
0.636949, 787350
0.637039, 787285
0.637129, 787220
0.637219, 787154
0.637309, 787089
0.637399, 787024
0.637489, 786959
0.637579, 786893
0.637669, 786828
0.637759, 786763
0.637849, 786698
0.637939, 786632
0.638029, 786567
0.638119, 786502
0.638209, 786436
0.638299, 786371
0.638389, 786305
0.638479, 786240
0.638569, 786175
0.638659, 786109
0.638749, 786044
0.638839, 785978
0.638929, 785913
0.639019, 785848
0.639109, 785782
0.639199, 785717
0.639289, 785651
0.639379, 785586
0.639469, 785520
0.639559, 785455
0.639649, 785389
0.639739, 785324
0.639829, 785258
0.639919, 785193
0.640009, 785127
0.640099, 785062
0.640189, 784996
0.640279, 784930
0.640369, 784865
0.640459, 784799
0.640549, 784734
0.640639, 784668
0.640729, 784602
0.640819, 784537
0.640909, 784471
0.640999, 784405
0.641089, 784340
0.641179, 784274
0.641269, 784208
0.641359, 784143
0.641449, 784077
0.641539, 784011
0.641629, 783945
0.641719, 783880
0.641809, 783814
0.641899, 783748
0.641989, 783682
0.642079, 783617
0.642169, 783551
0.642259, 783485
0.642349, 783419
0.642439, 783353
0.642529, 783288
0.642619, 783222
0.642709, 783156
0.642799, 783090
0.642889, 783024
0.642979, 782958
0.643069, 782892
0.643159, 782827
0.643249, 782761
0.643339, 782695
0.643429, 782629
0.643519, 782563
0.643609, 782497
0.643699, 782431
0.643789, 782365
0.643879, 782299
0.643969, 782233
0.644059, 782167
0.644149, 782101
0.644239, 782035
0.644329, 781969
0.644419, 781903
0.644509, 781837
0.644599, 781771
0.644689, 781705
0.644779, 781639
0.644869, 781573
0.644959, 781506
0.64505, 781440
0.64514, 781374
0.64523, 781308
0.64532, 781242
0.64541, 781176
0.6455, 781110
0.64559, 781043
0.64568, 780977
0.64577, 780911
0.64586, 780845
0.64595, 780779
0.64604, 780712
0.64613, 780646
0.64622, 780580
0.64631, 780514
0.6464, 780447
0.64649, 780381
0.64658, 780315
0.64667, 780249
0.64676, 780182
0.64685, 780116
0.64694, 780050
0.64703, 779983
0.64712, 779917
0.64721, 779851
0.6473, 779784
0.64739, 779718
0.64748, 779652
0.64757, 779585
0.64766, 779519
0.64775, 779452
0.64784, 779386
0.64793, 779320
0.64802, 779253
0.64811, 779187
0.6482, 779120
0.64829, 779054
0.64838, 778987
0.64847, 778921
0.64856, 778854
0.64865, 778788
0.64874, 778721
0.64883, 778655
0.64892, 778588
0.64901, 778522
0.6491, 778455
0.64919, 778388
0.64928, 778322
0.64937, 778255
0.64946, 778189
0.64955, 778122
0.64964, 778055
0.64973, 777989
0.64982, 777922
0.64991, 777856
0.65, 777789
0.65009, 777722
0.65018, 777656
0.65027, 777589
0.65036, 777522
0.65045, 777455
0.65054, 777389
0.65063, 777322
0.65072, 777255
0.65081, 777188
0.6509, 777122
0.65099, 777055
0.65108, 776988
0.65117, 776921
0.65126, 776855
0.65135, 776788
0.65144, 776721
0.65153, 776654
0.65162, 776587
0.65171, 776520
0.6518, 776454
0.65189, 776387
0.65198, 776320
0.65207, 776253
0.65216, 776186
0.65225, 776119
0.65234, 776052
0.65243, 775985
0.65252, 775918
0.65261, 775851
0.6527, 775784
0.65279, 775717
0.65288, 775650
0.65297, 775583
0.65306, 775516
0.65315, 775449
0.65324, 775382
0.65333, 775315
0.65342, 775248
0.65351, 775181
0.6536, 775114
0.65369, 775047
0.65378, 774980
0.65387, 774913
0.65396, 774846
0.65405, 774779
0.65414, 774712
0.65423, 774645
0.65432, 774577
0.65441, 774510
0.6545, 774443
0.65459, 774376
0.65468, 774309
0.65477, 774242
0.65486, 774174
0.65495, 774107
0.655041, 774040
0.655131, 773973
0.655221, 773905
0.655311, 773838
0.655401, 773771
0.655491, 773704
0.655581, 773636
0.655671, 773569
0.655761, 773502
0.655851, 773435
0.655941, 773367
0.656031, 773300
0.656121, 773233
0.656211, 773165
0.656301, 773098
0.656391, 773030
0.656481, 772963
0.656571, 772896
0.656661, 772828
0.656751, 772761
0.656841, 772693
0.656931, 772626
0.657021, 772559
0.657111, 772491
0.657201, 772424
0.657291, 772356
0.657381, 772289
0.657471, 772221
0.657561, 772154
0.657651, 772086
0.657741, 772019
0.657831, 771951
0.657921, 771884
0.658011, 771816
0.658101, 771749
0.658191, 771681
0.658281, 771613
0.658371, 771546
0.658461, 771478
0.658551, 771411
0.658641, 771343
0.658731, 771275
0.658821, 771208
0.658911, 771140
0.659001, 771072
0.659091, 771005
0.659181, 770937
0.659271, 770869
0.659361, 770802
0.659451, 770734
0.659541, 770666
0.659631, 770598
0.659721, 770531
0.659811, 770463
0.659901, 770395
0.659991, 770327
0.660081, 770260
0.660171, 770192
0.660261, 770124
0.660351, 770056
0.660441, 769988
0.660531, 769921
0.660621, 769853
0.660711, 769785
0.660801, 769717
0.660891, 769649
0.660981, 769581
0.661071, 769513
0.661161, 769446
0.661251, 769378
0.661341, 769310
0.661431, 769242
0.661521, 769174
0.661611, 769106
0.661701, 769038
0.661791, 768970
0.661881, 768902
0.661971, 768834
0.662061, 768766
0.662151, 768698
0.662241, 768630
0.662331, 768562
0.662421, 768494
0.662511, 768426
0.662601, 768358
0.662691, 768290
0.662781, 768222
0.662871, 768154
0.662961, 768085
0.663051, 768017
0.663141, 767949
0.663231, 767881
0.663321, 767813
0.663411, 767745
0.663501, 767677
0.663591, 767608
0.663681, 767540
0.663771, 767472
0.663861, 767404
0.663951, 767336
0.664041, 767267
0.664131, 767199
0.664221, 767131
0.664311, 767063
0.664401, 766994
0.664491, 766926
0.664581, 766858
0.664671, 766790
0.664761, 766721
0.664851, 766653
0.664941, 766585
0.665032, 766516
0.665122, 766448
0.665212, 766380
0.665302, 766311
0.665392, 766243
0.665482, 766175
0.665572, 766106
0.665662, 766038
0.665752, 765969
0.665842, 765901
0.665932, 765833
0.666022, 765764
0.666112, 765696
0.666202, 765627
0.666292, 765559
0.666382, 765490
0.666472, 765422
0.666562, 765353
0.666652, 765285
0.666742, 765216
0.666832, 765148
0.666922, 765079
0.667012, 765011
0.667102, 764942
0.667192, 764873
0.667282, 764805
0.667372, 764736
0.667462, 764668
0.667552, 764599
0.667642, 764530
0.667732, 764462
0.667822, 764393
0.667912, 764325
0.668002, 764256
0.668092, 764187
0.668182, 764119
0.668272, 764050
0.668362, 763981
0.668452, 763912
0.668542, 763844
0.668632, 763775
0.668722, 763706
0.668812, 763637
0.668902, 763569
0.668992, 763500
0.669082, 763431
0.669172, 763362
0.669262, 763294
0.669352, 763225
0.669442, 763156
0.669532, 763087
0.669622, 763018
0.669712, 762949
0.669802, 762881
0.669892, 762812
0.669982, 762743
0.670072, 762674
0.670162, 762605
0.670252, 762536
0.670342, 762467
0.670432, 762398
0.670522, 762329
0.670612, 762260
0.670702, 762191
0.670792, 762122
0.670882, 762053
0.670972, 761984
0.671062, 761915
0.671152, 761846
0.671242, 761777
0.671332, 761708
0.671422, 761639
0.671512, 761570
0.671602, 761501
0.671692, 761432
0.671782, 761363
0.671872, 761294
0.671962, 761225
0.672052, 761156
0.672142, 761087
0.672232, 761018
0.672322, 760948
0.672412, 760879
0.672502, 760810
0.672592, 760741
0.672682, 760672
0.672772, 760603
0.672862, 760533
0.672952, 760464
0.673042, 760395
0.673132, 760326
0.673222, 760256
0.673312, 760187
0.673402, 760118
0.673492, 760049
0.673582, 759979
0.673672, 759910
0.673762, 759841
0.673852, 759771
0.673942, 759702
0.674032, 759633
0.674122, 759564
0.674212, 759494
0.674302, 759425
0.674392, 759355
0.674482, 759286
0.674572, 759217
0.674662, 759147
0.674752, 759078
0.674842, 759008
0.674932, 758939
0.675023, 758870
0.675113, 758800
0.675203, 758731
0.675293, 758661
0.675383, 758592
0.675473, 758522
0.675563, 758453
0.675653, 758383
0.675743, 758314
0.675833, 758244
0.675923, 758175
0.676013, 758105
0.676103, 758035
0.676193, 757966
0.676283, 757896
0.676373, 757827
0.676463, 757757
0.676553, 757688
0.676643, 757618
0.676733, 757548
0.676823, 757479
0.676913, 757409
0.677003, 757339
0.677093, 757270
0.677183, 757200
0.677273, 757130
0.677363, 757061
0.677453, 756991
0.677543, 756921
0.677633, 756851
0.677723, 756782
0.677813, 756712
0.677903, 756642
0.677993, 756572
0.678083, 756503
0.678173, 756433
0.678263, 756363
0.678353, 756293
0.678443, 756223
0.678533, 756154
0.678623, 756084
0.678713, 756014
0.678803, 755944
0.678893, 755874
0.678983, 755804
0.679073, 755734
0.679163, 755665
0.679253, 755595
0.679343, 755525
0.679433, 755455
0.679523, 755385
0.679613, 755315
0.679703, 755245
0.679793, 755175
0.679883, 755105
0.679973, 755035
0.680063, 754965
0.680153, 754895
0.680243, 754825
0.680333, 754755
0.680423, 754685
0.680513, 754615
0.680603, 754545
0.680693, 754475
0.680783, 754405
0.680873, 754335
0.680963, 754264
0.681053, 754194
0.681143, 754124
0.681233, 754054
0.681323, 753984
0.681413, 753914
0.681503, 753844
0.681593, 753773
0.681683, 753703
0.681773, 753633
0.681863, 753563
0.681953, 753493
0.682043, 753422
0.682133, 753352
0.682223, 753282
0.682313, 753212
0.682403, 753141
0.682493, 753071
0.682583, 753001
0.682673, 752931
0.682763, 752860
0.682853, 752790
0.682943, 752720
0.683033, 752649
0.683123, 752579
0.683213, 752509
0.683303, 752438
0.683393, 752368
0.683483, 752298
0.683573, 752227
0.683663, 752157
0.683753, 752086
0.683843, 752016
0.683933, 751945
0.684023, 751875
0.684113, 751805
0.684203, 751734
0.684293, 751664
0.684383, 751593
0.684473, 751523
0.684563, 751452
0.684653, 751382
0.684743, 751311
0.684833, 751241
0.684923, 751170
0.685014, 751100
0.685104, 751029
0.685194, 750958
0.685284, 750888
0.685374, 750817
0.685464, 750747
0.685554, 750676
0.685644, 750605
0.685734, 750535
0.685824, 750464
0.685914, 750394
0.686004, 750323
0.686094, 750252
0.686184, 750181
0.686274, 750111
0.686364, 750040
0.686454, 749969
0.686544, 749899
0.686634, 749828
0.686724, 749757
0.686814, 749686
0.686904, 749616
0.686994, 749545
0.687084, 749474
0.687174, 749403
0.687264, 749333
0.687354, 749262
0.687444, 749191
0.687534, 749120
0.687624, 749049
0.687714, 748978
0.687804, 748908
0.687894, 748837
0.687984, 748766
0.688074, 748695
0.688164, 748624
0.688254, 748553
0.688344, 748482
0.688434, 748411
0.688524, 748340
0.688614, 748269
0.688704, 748198
0.688794, 748127
0.688884, 748056
0.688974, 747985
0.689064, 747914
0.689154, 747843
0.689244, 747772
0.689334, 747701
0.689424, 747630
0.689514, 747559
0.689604, 747488
0.689694, 747417
0.689784, 747346
0.689874, 747275
0.689964, 747204
0.690054, 747133
0.690144, 747062
0.690234, 746991
0.690324, 746919
0.690414, 746848
0.690504, 746777
0.690594, 746706
0.690684, 746635
0.690774, 746564
0.690864, 746492
0.690954, 746421
0.691044, 746350
0.691134, 746279
0.691224, 746207
0.691314, 746136
0.691404, 746065
0.691494, 745994
0.691584, 745922
0.691674, 745851
0.691764, 745780
0.691854, 745708
0.691944, 745637
0.692034, 745566
0.692124, 745495
0.692214, 745423
0.692304, 745352
0.692394, 745280
0.692484, 745209
0.692574, 745138
0.692664, 745066
0.692754, 744995
0.692844, 744923
0.692934, 744852
0.693024, 744781
0.693114, 744709
0.693204, 744638
0.693294, 744566
0.693384, 744495
0.693474, 744423
0.693564, 744352
0.693654, 744280
0.693744, 744209
0.693834, 744137
0.693924, 744066
0.694014, 743994
0.694104, 743922
0.694194, 743851
0.694284, 743779
0.694374, 743708
0.694464, 743636
0.694554, 743565
0.694644, 743493
0.694734, 743421
0.694824, 743350
0.694914, 743278
0.695005, 743206
0.695095, 743135
0.695185, 743063
0.695275, 742991
0.695365, 742920
0.695455, 742848
0.695545, 742776
0.695635, 742704
0.695725, 742633
0.695815, 742561
0.695905, 742489
0.695995, 742417
0.696085, 742346
0.696175, 742274
0.696265, 742202
0.696355, 742130
0.696445, 742058
0.696535, 741987
0.696625, 741915
0.696715, 741843
0.696805, 741771
0.696895, 741699
0.696985, 741627
0.697075, 741555
0.697165, 741484
0.697255, 741412
0.697345, 741340
0.697435, 741268
0.697525, 741196
0.697615, 741124
0.697705, 741052
0.697795, 740980
0.697885, 740908
0.697975, 740836
0.698065, 740764
0.698155, 740692
0.698245, 740620
0.698335, 740548
0.698425, 740476
0.698515, 740404
0.698605, 740332
0.698695, 740260
0.698785, 740188
0.698875, 740116
0.698965, 740043
0.699055, 739971
0.699145, 739899
0.699235, 739827
0.699325, 739755
0.699415, 739683
0.699505, 739611
0.699595, 739538
0.699685, 739466
0.699775, 739394
0.699865, 739322
0.699955, 739250
0.700045, 739177
0.700135, 739105
0.700225, 739033
0.700315, 738961
0.700405, 738888
0.700495, 738816
0.700585, 738744
0.700675, 738672
0.700765, 738599
0.700855, 738527
0.700945, 738455
0.701035, 738382
0.701125, 738310
0.701215, 738238
0.701305, 738165
0.701395, 738093
0.701485, 738021
0.701575, 737948
0.701665, 737876
0.701755, 737803
0.701845, 737731
0.701935, 737658
0.702025, 737586
0.702115, 737514
0.702205, 737441
0.702295, 737369
0.702385, 737296
0.702475, 737224
0.702565, 737151
0.702655, 737079
0.702745, 737006
0.702835, 736934
0.702925, 736861
0.703015, 736789
0.703105, 736716
0.703195, 736643
0.703285, 736571
0.703375, 736498
0.703465, 736426
0.703555, 736353
0.703645, 736280
0.703735, 736208
0.703825, 736135
0.703915, 736063
0.704005, 735990
0.704095, 735917
0.704185, 735844
0.704275, 735772
0.704365, 735699
0.704455, 735626
0.704545, 735554
0.704635, 735481
0.704725, 735408
0.704815, 735335
0.704905, 735263
0.704995, 735190
0.705086, 735117
0.705176, 735044
0.705266, 734972
0.705356, 734899
0.705446, 734826
0.705536, 734753
0.705626, 734680
0.705716, 734607
0.705806, 734535
0.705896, 734462
0.705986, 734389
0.706076, 734316
0.706166, 734243
0.706256, 734170
0.706346, 734097
0.706436, 734024
0.706526, 733951
0.706616, 733878
0.706706, 733805
0.706796, 733732
0.706886, 733659
0.706976, 733586
0.707066, 733513
0.707156, 733440
0.707246, 733367
0.707336, 733294
0.707426, 733221
0.707516, 733148
0.707606, 733075
0.707696, 733002
0.707786, 732929
0.707876, 732856
0.707966, 732783
0.708056, 732710
0.708146, 732637
0.708236, 732564
0.708326, 732490
0.708416, 732417
0.708506, 732344
0.708596, 732271
0.708686, 732198
0.708776, 732125
0.708866, 732051
0.708956, 731978
0.709046, 731905
0.709136, 731832
0.709226, 731758
0.709316, 731685
0.709406, 731612
0.709496, 731539
0.709586, 731465
0.709676, 731392
0.709766, 731319
0.709856, 731245
0.709946, 731172
0.710036, 731099
0.710126, 731026
0.710216, 730952
0.710306, 730879
0.710396, 730805
0.710486, 730732
0.710576, 730659
0.710666, 730585
0.710756, 730512
0.710846, 730438
0.710936, 730365
0.711026, 730292
0.711116, 730218
0.711206, 730145
0.711296, 730071
0.711386, 729998
0.711476, 729924
0.711566, 729851
0.711656, 729777
0.711746, 729704
0.711836, 729630
0.711926, 729557
0.712016, 729483
0.712106, 729409
0.712196, 729336
0.712286, 729262
0.712376, 729189
0.712466, 729115
0.712556, 729042
0.712646, 728968
0.712736, 728894
0.712826, 728821
0.712916, 728747
0.713006, 728673
0.713096, 728600
0.713186, 728526
0.713276, 728452
0.713366, 728379
0.713456, 728305
0.713546, 728231
0.713636, 728157
0.713726, 728084
0.713816, 728010
0.713906, 727936
0.713996, 727862
0.714086, 727789
0.714176, 727715
0.714266, 727641
0.714356, 727567
0.714446, 727493
0.714536, 727420
0.714626, 727346
0.714716, 727272
0.714806, 727198
0.714896, 727124
0.714986, 727050
0.715077, 726976
0.715167, 726903
0.715257, 726829
0.715347, 726755
0.715437, 726681
0.715527, 726607
0.715617, 726533
0.715707, 726459
0.715797, 726385
0.715887, 726311
0.715977, 726237
0.716067, 726163
0.716157, 726089
0.716247, 726015
0.716337, 725941
0.716427, 725867
0.716517, 725793
0.716607, 725719
0.716697, 725645
0.716787, 725571
0.716877, 725497
0.716967, 725422
0.717057, 725348
0.717147, 725274
0.717237, 725200
0.717327, 725126
0.717417, 725052
0.717507, 724978
0.717597, 724903
0.717687, 724829
0.717777, 724755
0.717867, 724681
0.717957, 724607
0.718047, 724532
0.718137, 724458
0.718227, 724384
0.718317, 724310
0.718407, 724235
0.718497, 724161
0.718587, 724087
0.718677, 724013
0.718767, 723938
0.718857, 723864
0.718947, 723790
0.719037, 723715
0.719127, 723641
0.719217, 723567
0.719307, 723492
0.719397, 723418
0.719487, 723344
0.719577, 723269
0.719667, 723195
0.719757, 723120
0.719847, 723046
0.719937, 722971
0.720027, 722897
0.720117, 722823
0.720207, 722748
0.720297, 722674
0.720387, 722599
0.720477, 722525
0.720567, 722450
0.720657, 722376
0.720747, 722301
0.720837, 722227
0.720927, 722152
0.721017, 722078
0.721107, 722003
0.721197, 721928
0.721287, 721854
0.721377, 721779
0.721467, 721705
0.721557, 721630
0.721647, 721555
0.721737, 721481
0.721827, 721406
0.721917, 721332
0.722007, 721257
0.722097, 721182
0.722187, 721107
0.722277, 721033
0.722367, 720958
0.722457, 720883
0.722547, 720809
0.722637, 720734
0.722727, 720659
0.722817, 720584
0.722907, 720510
0.722997, 720435
0.723087, 720360
0.723177, 720285
0.723267, 720211
0.723357, 720136
0.723447, 720061
0.723537, 719986
0.723627, 719911
0.723717, 719836
0.723807, 719762
0.723897, 719687
0.723987, 719612
0.724077, 719537
0.724167, 719462
0.724257, 719387
0.724347, 719312
0.724437, 719237
0.724527, 719162
0.724617, 719087
0.724707, 719012
0.724797, 718937
0.724887, 718862
0.724977, 718787
0.725068, 718712
0.725158, 718637
0.725248, 718562
0.725338, 718487
0.725428, 718412
0.725518, 718337
0.725608, 718262
0.725698, 718187
0.725788, 718112
0.725878, 718037
0.725968, 717962
0.726058, 717887
0.726148, 717812
0.726238, 717737
0.726328, 717661
0.726418, 717586
0.726508, 717511
0.726598, 717436
0.726688, 717361
0.726778, 717286
0.726868, 717210
0.726958, 717135
0.727048, 717060
0.727138, 716985
0.727228, 716909
0.727318, 716834
0.727408, 716759
0.727498, 716684
0.727588, 716608
0.727678, 716533
0.727768, 716458
0.727858, 716382
0.727948, 716307
0.728038, 716232
0.728128, 716157
0.728218, 716081
0.728308, 716006
0.728398, 715930
0.728488, 715855
0.728578, 715780
0.728668, 715704
0.728758, 715629
0.728848, 715553
0.728938, 715478
0.729028, 715403
0.729118, 715327
0.729208, 715252
0.729298, 715176
0.729388, 715101
0.729478, 715025
0.729568, 714950
0.729658, 714874
0.729748, 714799
0.729838, 714723
0.729928, 714648
0.730018, 714572
0.730108, 714496
0.730198, 714421
0.730288, 714345
0.730378, 714270
0.730468, 714194
0.730558, 714119
0.730648, 714043
0.730738, 713967
0.730828, 713892
0.730918, 713816
0.731008, 713740
0.731098, 713665
0.731188, 713589
0.731278, 713513
0.731368, 713438
0.731458, 713362
0.731548, 713286
0.731638, 713210
0.731728, 713135
0.731818, 713059
0.731908, 712983
0.731998, 712907
0.732088, 712832
0.732178, 712756
0.732268, 712680
0.732358, 712604
0.732448, 712528
0.732538, 712453
0.732628, 712377
0.732718, 712301
0.732808, 712225
0.732898, 712149
0.732988, 712073
0.733078, 711997
0.733168, 711922
0.733258, 711846
0.733348, 711770
0.733438, 711694
0.733528, 711618
0.733618, 711542
0.733708, 711466
0.733798, 711390
0.733888, 711314
0.733978, 711238
0.734068, 711162
0.734158, 711086
0.734248, 711010
0.734338, 710934
0.734428, 710858
0.734518, 710782
0.734608, 710706
0.734698, 710630
0.734788, 710554
0.734878, 710478
0.734968, 710401
0.735059, 710325
0.735149, 710249
0.735239, 710173
0.735329, 710097
0.735419, 710021
0.735509, 709945
0.735599, 709868
0.735689, 709792
0.735779, 709716
0.735869, 709640
0.735959, 709564
0.736049, 709487
0.736139, 709411
0.736229, 709335
0.736319, 709259
0.736409, 709182
0.736499, 709106
0.736589, 709030
0.736679, 708954
0.736769, 708877
0.736859, 708801
0.736949, 708725
0.737039, 708648
0.737129, 708572
0.737219, 708496
0.737309, 708419
0.737399, 708343
0.737489, 708267
0.737579, 708190
0.737669, 708114
0.737759, 708037
0.737849, 707961
0.737939, 707884
0.738029, 707808
0.738119, 707732
0.738209, 707655
0.738299, 707579
0.738389, 707502
0.738479, 707426
0.738569, 707349
0.738659, 707273
0.738749, 707196
0.738839, 707120
0.738929, 707043
0.739019, 706967
0.739109, 706890
0.739199, 706813
0.739289, 706737
0.739379, 706660
0.739469, 706584
0.739559, 706507
0.739649, 706430
0.739739, 706354
0.739829, 706277
0.739919, 706201
0.740009, 706124
0.740099, 706047
0.740189, 705970
0.740279, 705894
0.740369, 705817
0.740459, 705740
0.740549, 705664
0.740639, 705587
0.740729, 705510
0.740819, 705433
0.740909, 705357
0.740999, 705280
0.741089, 705203
0.741179, 705126
0.741269, 705050
0.741359, 704973
0.741449, 704896
0.741539, 704819
0.741629, 704742
0.741719, 704665
0.741809, 704589
0.741899, 704512
0.741989, 704435
0.742079, 704358
0.742169, 704281
0.742259, 704204
0.742349, 704127
0.742439, 704050
0.742529, 703973
0.742619, 703896
0.742709, 703819
0.742799, 703742
0.742889, 703665
0.742979, 703588
0.743069, 703511
0.743159, 703434
0.743249, 703357
0.743339, 703280
0.743429, 703203
0.743519, 703126
0.743609, 703049
0.743699, 702972
0.743789, 702895
0.743879, 702818
0.743969, 702741
0.744059, 702664
0.744149, 702587
0.744239, 702510
