time, Ca, H_piu, HCO3_meno, CO2, CaSiO3, SiO2
3210, 5.81168e-05, 1e-07, 0.999942, 0.0001, 1.00006, 0.000445, 
3220, 5.82978e-05, 1e-07, 0.999942, 0.0001, 1.00006, 0.000445, 
3230, 5.84789e-05, 1e-07, 0.999942, 0.0001, 1.00006, 0.000445, 
3240, 5.86599e-05, 1e-07, 0.999941, 0.0001, 1.00006, 0.000445, 
3250, 5.8841e-05, 1e-07, 0.999941, 0.0001, 1.00006, 0.000445, 
3260, 5.9022e-05, 1e-07, 0.999941, 0.0001, 1.00006, 0.000445, 
3270, 5.92031e-05, 1e-07, 0.999941, 0.0001, 1.00006, 0.000445, 
3280, 5.93841e-05, 1e-07, 0.999941, 0.0001, 1.00006, 0.000445, 
3290, 5.95652e-05, 1e-07, 0.99994, 0.0001, 1.00006, 0.000445, 
3300, 5.97462e-05, 1e-07, 0.99994, 0.0001, 1.00006, 0.000445, 
3310, 5.99273e-05, 1e-07, 0.99994, 0.0001, 1.00006, 0.000445, 
3320, 6.01083e-05, 1e-07, 0.99994, 0.0001, 1.00006, 0.000445, 
3330, 6.02894e-05, 1e-07, 0.99994, 0.0001, 1.00006, 0.000445, 
3340, 6.04704e-05, 1e-07, 0.99994, 0.0001, 1.00006, 0.000445, 
3350, 6.06515e-05, 1e-07, 0.999939, 0.0001, 1.00006, 0.000445, 
3360, 6.08325e-05, 1e-07, 0.999939, 0.0001, 1.00006, 0.000445, 
3370, 6.10136e-05, 1e-07, 0.999939, 0.0001, 1.00006, 0.000445, 
3380, 6.11946e-05, 1e-07, 0.999939, 0.0001, 1.00006, 0.000445, 
3390, 6.13757e-05, 1e-07, 0.999939, 0.0001, 1.00006, 0.000445, 
3400, 6.15567e-05, 1e-07, 0.999938, 0.0001, 1.00006, 0.000445, 
3410, 6.17378e-05, 1e-07, 0.999938, 0.0001, 1.00006, 0.000445, 
3420, 6.19188e-05, 1e-07, 0.999938, 0.0001, 1.00006, 0.000445, 
3430, 6.20999e-05, 1e-07, 0.999938, 0.0001, 1.00006, 0.000445, 
3440, 6.22809e-05, 1e-07, 0.999938, 0.0001, 1.00006, 0.000445, 
3450, 6.2462e-05, 1e-07, 0.999938, 0.0001, 1.00006, 0.000445, 
3460, 6.2643e-05, 1e-07, 0.999937, 0.0001, 1.00006, 0.000445, 
3470, 6.28241e-05, 1e-07, 0.999937, 0.0001, 1.00006, 0.000445, 
3480, 6.30051e-05, 1e-07, 0.999937, 0.0001, 1.00006, 0.000445, 
3490, 6.31862e-05, 1e-07, 0.999937, 0.0001, 1.00006, 0.000445, 
3500, 6.33672e-05, 1e-07, 0.999937, 0.0001, 1.00006, 0.000445, 
3510, 6.35483e-05, 1e-07, 0.999936, 0.0001, 1.00006, 0.000445, 
3520, 6.37293e-05, 1e-07, 0.999936, 0.0001, 1.00006, 0.000445, 
3530, 6.39104e-05, 1e-07, 0.999936, 0.0001, 1.00006, 0.000445, 
3540, 6.40914e-05, 1e-07, 0.999936, 0.0001, 1.00006, 0.000445, 
3550, 6.42725e-05, 1e-07, 0.999936, 0.0001, 1.00006, 0.000445, 
3560, 6.44535e-05, 1e-07, 0.999936, 0.0001, 1.00006, 0.000445, 
3570, 6.46346e-05, 1e-07, 0.999935, 0.0001, 1.00006, 0.000445, 
3580, 6.48156e-05, 1e-07, 0.999935, 0.0001, 1.00006, 0.000445, 
3590, 6.49967e-05, 1e-07, 0.999935, 0.0001, 1.00006, 0.000445, 
3600, 6.51777e-05, 1e-07, 0.999935, 0.0001, 1.00007, 0.000445, 
3610, 6.53588e-05, 1e-07, 0.999935, 0.0001, 1.00007, 0.000445, 
3620, 6.55398e-05, 1e-07, 0.999934, 0.0001, 1.00007, 0.000445, 
3630, 6.57209e-05, 1e-07, 0.999934, 0.0001, 1.00007, 0.000445, 
3640, 6.59019e-05, 1e-07, 0.999934, 0.0001, 1.00007, 0.000445, 
3650, 6.6083e-05, 1e-07, 0.999934, 0.0001, 1.00007, 0.000445, 
3660, 6.6264e-05, 1e-07, 0.999934, 0.0001, 1.00007, 0.000445, 
3670, 6.64451e-05, 1e-07, 0.999934, 0.0001, 1.00007, 0.000445, 
3680, 6.66261e-05, 1e-07, 0.999933, 0.0001, 1.00007, 0.000445, 
3690, 6.68072e-05, 1e-07, 0.999933, 0.0001, 1.00007, 0.000445, 
3700, 6.69882e-05, 1e-07, 0.999933, 0.0001, 1.00007, 0.000445, 
3710, 6.71693e-05, 1e-07, 0.999933, 0.0001, 1.00007, 0.000445, 
3720, 6.73503e-05, 1e-07, 0.999933, 0.0001, 1.00007, 0.000445, 
3730, 6.75314e-05, 1e-07, 0.999932, 0.0001, 1.00007, 0.000445, 
3740, 6.77124e-05, 1e-07, 0.999932, 0.0001, 1.00007, 0.000445, 
3750, 6.78935e-05, 1e-07, 0.999932, 0.0001, 1.00007, 0.000445, 
3760, 6.80745e-05, 1e-07, 0.999932, 0.0001, 1.00007, 0.000445, 
3770, 6.82556e-05, 1e-07, 0.999932, 0.0001, 1.00007, 0.000445, 
3780, 6.84366e-05, 1e-07, 0.999932, 0.0001, 1.00007, 0.000445, 
3790, 6.86177e-05, 1e-07, 0.999931, 0.0001, 1.00007, 0.000445, 
3800, 6.87987e-05, 1e-07, 0.999931, 0.0001, 1.00007, 0.000445, 
3810, 6.89797e-05, 1e-07, 0.999931, 0.0001, 1.00007, 0.000445, 
3820, 6.91608e-05, 1e-07, 0.999931, 0.0001, 1.00007, 0.000445, 
3830, 6.93418e-05, 1e-07, 0.999931, 0.0001, 1.00007, 0.000445, 
3840, 6.95229e-05, 1e-07, 0.99993, 0.0001, 1.00007, 0.000445, 
3850, 6.97039e-05, 1e-07, 0.99993, 0.0001, 1.00007, 0.000445, 
3860, 6.9885e-05, 1e-07, 0.99993, 0.0001, 1.00007, 0.000445, 
3870, 7.0066e-05, 1e-07, 0.99993, 0.0001, 1.00007, 0.000445, 
3880, 7.02471e-05, 1e-07, 0.99993, 0.0001, 1.00007, 0.000445, 
3890, 7.04281e-05, 1e-07, 0.99993, 0.0001, 1.00007, 0.000445, 
3900, 7.06092e-05, 1e-07, 0.999929, 0.0001, 1.00007, 0.000445, 
3910, 7.07902e-05, 1e-07, 0.999929, 0.0001, 1.00007, 0.000445, 
3920, 7.09713e-05, 1e-07, 0.999929, 0.0001, 1.00007, 0.000445, 
3930, 7.11523e-05, 1e-07, 0.999929, 0.0001, 1.00007, 0.000445, 
3940, 7.13334e-05, 1e-07, 0.999929, 0.0001, 1.00007, 0.000445, 
3950, 7.15144e-05, 1e-07, 0.999928, 0.0001, 1.00007, 0.000445, 
3960, 7.16955e-05, 1e-07, 0.999928, 0.0001, 1.00007, 0.000445, 
3970, 7.18765e-05, 1e-07, 0.999928, 0.0001, 1.00007, 0.000445, 
3980, 7.20576e-05, 1e-07, 0.999928, 0.0001, 1.00007, 0.000445, 
3990, 7.22386e-05, 1e-07, 0.999928, 0.0001, 1.00007, 0.000445, 
4000, 7.24197e-05, 1e-07, 0.999928, 0.0001, 1.00007, 0.000445, 
4010, 7.26007e-05, 1e-07, 0.999927, 0.0001, 1.00007, 0.000445, 
4020, 7.27818e-05, 1e-07, 0.999927, 0.0001, 1.00007, 0.000445, 
4030, 7.29628e-05, 1e-07, 0.999927, 0.0001, 1.00007, 0.000445, 
4040, 7.31439e-05, 1e-07, 0.999927, 0.0001, 1.00007, 0.000445, 
4050, 7.33249e-05, 1e-07, 0.999927, 0.0001, 1.00007, 0.000445, 
4060, 7.3506e-05, 1e-07, 0.999926, 0.0001, 1.00007, 0.000445, 
4070, 7.3687e-05, 1e-07, 0.999926, 0.0001, 1.00007, 0.000445, 
4080, 7.38681e-05, 1e-07, 0.999926, 0.0001, 1.00007, 0.000445, 
4090, 7.40491e-05, 1e-07, 0.999926, 0.0001, 1.00007, 0.000445, 
4100, 7.42302e-05, 1e-07, 0.999926, 0.0001, 1.00007, 0.000445, 
4110, 7.44112e-05, 1e-07, 0.999926, 0.0001, 1.00007, 0.000445, 
4120, 7.45923e-05, 1e-07, 0.999925, 0.0001, 1.00007, 0.000445, 
4130, 7.47733e-05, 1e-07, 0.999925, 0.0001, 1.00007, 0.000445, 
4140, 7.49544e-05, 1e-07, 0.999925, 0.0001, 1.00007, 0.000445, 
4150, 7.51354e-05, 1e-07, 0.999925, 0.0001, 1.00008, 0.000445, 
4160, 7.53165e-05, 1e-07, 0.999925, 0.0001, 1.00008, 0.000445, 
4170, 7.54975e-05, 1e-07, 0.999925, 0.0001, 1.00008, 0.000445, 
4180, 7.56786e-05, 1e-07, 0.999924, 0.0001, 1.00008, 0.000445, 
4190, 7.58596e-05, 1e-07, 0.999924, 0.0001, 1.00008, 0.000445, 
4200, 7.60407e-05, 1e-07, 0.999924, 0.0001, 1.00008, 0.000445, 
4210, 7.62217e-05, 1e-07, 0.999924, 0.0001, 1.00008, 0.000445, 
4220, 7.64028e-05, 1e-07, 0.999924, 0.0001, 1.00008, 0.000445, 
4230, 7.65838e-05, 1e-07, 0.999923, 0.0001, 1.00008, 0.000445, 
4240, 7.67649e-05, 1e-07, 0.999923, 0.0001, 1.00008, 0.000445, 
4250, 7.69459e-05, 1e-07, 0.999923, 0.0001, 1.00008, 0.000445, 
4260, 7.7127e-05, 1e-07, 0.999923, 0.0001, 1.00008, 0.000445, 
4270, 7.7308e-05, 1e-07, 0.999923, 0.0001, 1.00008, 0.000445, 
4280, 7.74891e-05, 1e-07, 0.999923, 0.0001, 1.00008, 0.000445, 
4290, 7.76701e-05, 1e-07, 0.999922, 0.0001, 1.00008, 0.000445, 
4300, 7.78512e-05, 1e-07, 0.999922, 0.0001, 1.00008, 0.000445, 
4310, 7.80322e-05, 1e-07, 0.999922, 0.0001, 1.00008, 0.000445, 
4320, 7.82133e-05, 1e-07, 0.999922, 0.0001, 1.00008, 0.000445, 
4330, 7.83943e-05, 1e-07, 0.999922, 0.0001, 1.00008, 0.000445, 
4340, 7.85754e-05, 1e-07, 0.999921, 0.0001, 1.00008, 0.000445, 
4350, 7.87564e-05, 1e-07, 0.999921, 0.0001, 1.00008, 0.000445, 
4360, 7.89375e-05, 1e-07, 0.999921, 0.0001, 1.00008, 0.000445, 
4370, 7.91185e-05, 1e-07, 0.999921, 0.0001, 1.00008, 0.000445, 
4380, 7.92996e-05, 1e-07, 0.999921, 0.0001, 1.00008, 0.000445, 
4390, 7.94806e-05, 1e-07, 0.999921, 0.0001, 1.00008, 0.000445, 
4400, 7.96617e-05, 1e-07, 0.99992, 0.0001, 1.00008, 0.000445, 
4410, 7.98427e-05, 1e-07, 0.99992, 0.0001, 1.00008, 0.000445, 
4420, 8.00238e-05, 1e-07, 0.99992, 0.0001, 1.00008, 0.000445, 
4430, 8.02048e-05, 1e-07, 0.99992, 0.0001, 1.00008, 0.000445, 
4440, 8.03858e-05, 1e-07, 0.99992, 0.0001, 1.00008, 0.000445, 
4450, 8.05669e-05, 1e-07, 0.999919, 0.0001, 1.00008, 0.000445, 
4460, 8.07479e-05, 1e-07, 0.999919, 0.0001, 1.00008, 0.000445, 
4470, 8.0929e-05, 1e-07, 0.999919, 0.0001, 1.00008, 0.000445, 
4480, 8.111e-05, 1e-07, 0.999919, 0.0001, 1.00008, 0.000445, 
4490, 8.12911e-05, 1e-07, 0.999919, 0.0001, 1.00008, 0.000445, 
4500, 8.14721e-05, 1e-07, 0.999919, 0.0001, 1.00008, 0.000445, 
4510, 8.16532e-05, 1e-07, 0.999918, 0.0001, 1.00008, 0.000445, 
4520, 8.18342e-05, 1e-07, 0.999918, 0.0001, 1.00008, 0.000445, 
4530, 8.20153e-05, 1e-07, 0.999918, 0.0001, 1.00008, 0.000445, 
4540, 8.21963e-05, 1e-07, 0.999918, 0.0001, 1.00008, 0.000445, 
4550, 8.23774e-05, 1e-07, 0.999918, 0.0001, 1.00008, 0.000445, 
4560, 8.25584e-05, 1e-07, 0.999917, 0.0001, 1.00008, 0.000445, 
4570, 8.27395e-05, 1e-07, 0.999917, 0.0001, 1.00008, 0.000445, 
4580, 8.29205e-05, 1e-07, 0.999917, 0.0001, 1.00008, 0.000445, 
4590, 8.31016e-05, 1e-07, 0.999917, 0.0001, 1.00008, 0.000445, 
4600, 8.32826e-05, 1e-07, 0.999917, 0.0001, 1.00008, 0.000445, 
4610, 8.34637e-05, 1e-07, 0.999917, 0.0001, 1.00008, 0.000445, 
4620, 8.36447e-05, 1e-07, 0.999916, 0.0001, 1.00008, 0.000445, 
4630, 8.38258e-05, 1e-07, 0.999916, 0.0001, 1.00008, 0.000445, 
4640, 8.40068e-05, 1e-07, 0.999916, 0.0001, 1.00008, 0.000445, 
4650, 8.41879e-05, 1e-07, 0.999916, 0.0001, 1.00008, 0.000445, 
4660, 8.43689e-05, 1e-07, 0.999916, 0.0001, 1.00008, 0.000445, 
4670, 8.455e-05, 1e-07, 0.999915, 0.0001, 1.00008, 0.000445, 
4680, 8.4731e-05, 1e-07, 0.999915, 0.0001, 1.00008, 0.000445, 
4690, 8.49121e-05, 1e-07, 0.999915, 0.0001, 1.00008, 0.000445, 
4700, 8.50931e-05, 1e-07, 0.999915, 0.0001, 1.00009, 0.000445, 
4710, 8.52742e-05, 1e-07, 0.999915, 0.0001, 1.00009, 0.000445, 
4720, 8.54552e-05, 1e-07, 0.999915, 0.0001, 1.00009, 0.000445, 
4730, 8.56363e-05, 1e-07, 0.999914, 0.0001, 1.00009, 0.000445, 
4740, 8.58173e-05, 1e-07, 0.999914, 0.0001, 1.00009, 0.000445, 
4750, 8.59984e-05, 1e-07, 0.999914, 0.0001, 1.00009, 0.000445, 
4760, 8.61794e-05, 1e-07, 0.999914, 0.0001, 1.00009, 0.000445, 
4770, 8.63605e-05, 1e-07, 0.999914, 0.0001, 1.00009, 0.000445, 
4780, 8.65415e-05, 1e-07, 0.999913, 0.0001, 1.00009, 0.000445, 
4790, 8.67226e-05, 1e-07, 0.999913, 0.0001, 1.00009, 0.000445, 
4800, 8.69036e-05, 1e-07, 0.999913, 0.0001, 1.00009, 0.000445, 
4810, 8.70847e-05, 1e-07, 0.999913, 0.0001, 1.00009, 0.000445, 
4820, 8.72657e-05, 1e-07, 0.999913, 0.0001, 1.00009, 0.000445, 
4830, 8.74468e-05, 1e-07, 0.999913, 0.0001, 1.00009, 0.000445, 
4840, 8.76278e-05, 1e-07, 0.999912, 0.0001, 1.00009, 0.000445, 
4850, 8.78089e-05, 1e-07, 0.999912, 0.0001, 1.00009, 0.000445, 
4860, 8.79899e-05, 1e-07, 0.999912, 0.0001, 1.00009, 0.000445, 
4870, 8.8171e-05, 1e-07, 0.999912, 0.0001, 1.00009, 0.000445, 
4880, 8.8352e-05, 1e-07, 0.999912, 0.0001, 1.00009, 0.000445, 
4890, 8.85331e-05, 1e-07, 0.999911, 0.0001, 1.00009, 0.000445, 
4900, 8.87141e-05, 1e-07, 0.999911, 0.0001, 1.00009, 0.000445, 
4910, 8.88952e-05, 1e-07, 0.999911, 0.0001, 1.00009, 0.000445, 
4920, 8.90762e-05, 1e-07, 0.999911, 0.0001, 1.00009, 0.000445, 
4930, 8.92573e-05, 1e-07, 0.999911, 0.0001, 1.00009, 0.000445, 
4940, 8.94383e-05, 1e-07, 0.999911, 0.0001, 1.00009, 0.000445, 
4950, 8.96194e-05, 1e-07, 0.99991, 0.0001, 1.00009, 0.000445, 
4960, 8.98004e-05, 1e-07, 0.99991, 0.0001, 1.00009, 0.000445, 
4970, 8.99815e-05, 1e-07, 0.99991, 0.0001, 1.00009, 0.000445, 
4980, 9.01625e-05, 1e-07, 0.99991, 0.0001, 1.00009, 0.000445, 
4990, 9.03436e-05, 1e-07, 0.99991, 0.0001, 1.00009, 0.000445, 
5000, 9.05246e-05, 1e-07, 0.999909, 0.0001, 1.00009, 0.000445, 
5010, 9.07057e-05, 1e-07, 0.999909, 0.0001, 1.00009, 0.000445, 
5020, 9.08867e-05, 1e-07, 0.999909, 0.0001, 1.00009, 0.000445, 
5030, 9.10678e-05, 1e-07, 0.999909, 0.0001, 1.00009, 0.000445, 
5040, 9.12488e-05, 1e-07, 0.999909, 0.0001, 1.00009, 0.000445, 
5050, 9.14299e-05, 1e-07, 0.999909, 0.0001, 1.00009, 0.000445, 
5060, 9.16109e-05, 1e-07, 0.999908, 0.0001, 1.00009, 0.000445, 
5070, 9.17919e-05, 1e-07, 0.999908, 0.0001, 1.00009, 0.000445, 
5080, 9.1973e-05, 1e-07, 0.999908, 0.0001, 1.00009, 0.000445, 
5090, 9.2154e-05, 1e-07, 0.999908, 0.0001, 1.00009, 0.000445, 
5100, 9.23351e-05, 1e-07, 0.999908, 0.0001, 1.00009, 0.000445, 
5110, 9.25161e-05, 1e-07, 0.999907, 0.0001, 1.00009, 0.000445, 
5120, 9.26972e-05, 1e-07, 0.999907, 0.0001, 1.00009, 0.000445, 
5130, 9.28782e-05, 1e-07, 0.999907, 0.0001, 1.00009, 0.000445, 
5140, 9.30593e-05, 1e-07, 0.999907, 0.0001, 1.00009, 0.000445, 
5150, 9.32403e-05, 1e-07, 0.999907, 0.0001, 1.00009, 0.000445, 
5160, 9.34214e-05, 1e-07, 0.999907, 0.0001, 1.00009, 0.000445, 
5170, 9.36024e-05, 1e-07, 0.999906, 0.0001, 1.00009, 0.000445, 
5180, 9.37835e-05, 1e-07, 0.999906, 0.0001, 1.00009, 0.000445, 
5190, 9.39645e-05, 1e-07, 0.999906, 0.0001, 1.00009, 0.000445, 
5200, 9.41456e-05, 1e-07, 0.999906, 0.0001, 1.00009, 0.000445, 
5210, 9.43266e-05, 1e-07, 0.999906, 0.0001, 1.00009, 0.000445, 
5220, 9.45077e-05, 1e-07, 0.999905, 0.0001, 1.00009, 0.000445, 
5230, 9.46887e-05, 1e-07, 0.999905, 0.0001, 1.00009, 0.000445, 
5240, 9.48698e-05, 1e-07, 0.999905, 0.0001, 1.00009, 0.000445, 
5250, 9.50508e-05, 1e-07, 0.999905, 0.0001, 1.0001, 0.000445, 
5260, 9.52319e-05, 1e-07, 0.999905, 0.0001, 1.0001, 0.000445, 
5270, 9.54129e-05, 1e-07, 0.999905, 0.0001, 1.0001, 0.000445, 
5280, 9.5594e-05, 1e-07, 0.999904, 0.0001, 1.0001, 0.000445, 
5290, 9.5775e-05, 1e-07, 0.999904, 0.0001, 1.0001, 0.000445, 
5300, 9.59561e-05, 1e-07, 0.999904, 0.0001, 1.0001, 0.000445, 
5310, 9.61371e-05, 1e-07, 0.999904, 0.0001, 1.0001, 0.000445, 
5320, 9.63182e-05, 1e-07, 0.999904, 0.0001, 1.0001, 0.000445, 
5330, 9.64992e-05, 1e-07, 0.999904, 0.0001, 1.0001, 0.000445, 
5340, 9.66803e-05, 1e-07, 0.999903, 0.0001, 1.0001, 0.000445, 
5350, 9.68613e-05, 1e-07, 0.999903, 0.0001, 1.0001, 0.000445, 
5360, 9.70424e-05, 1e-07, 0.999903, 0.0001, 1.0001, 0.000445, 
5370, 9.72234e-05, 1e-07, 0.999903, 0.0001, 1.0001, 0.000445, 
5380, 9.74045e-05, 1e-07, 0.999903, 0.0001, 1.0001, 0.000445, 
5390, 9.75855e-05, 1e-07, 0.999902, 0.0001, 1.0001, 0.000445, 
5400, 9.77666e-05, 1e-07, 0.999902, 0.0001, 1.0001, 0.000445, 
5410, 9.79476e-05, 1e-07, 0.999902, 0.0001, 1.0001, 0.000445, 
5420, 9.81287e-05, 1e-07, 0.999902, 0.0001, 1.0001, 0.000445, 
5430, 9.83097e-05, 1e-07, 0.999902, 0.0001, 1.0001, 0.000445, 
5440, 9.84908e-05, 1e-07, 0.999902, 0.0001, 1.0001, 0.000445, 
5450, 9.86718e-05, 1e-07, 0.999901, 0.0001, 1.0001, 0.000445, 
5460, 9.88529e-05, 1e-07, 0.999901, 0.0001, 1.0001, 0.000445, 
5470, 9.90339e-05, 1e-07, 0.999901, 0.0001, 1.0001, 0.000445, 
5480, 9.9215e-05, 1e-07, 0.999901, 0.0001, 1.0001, 0.000445, 
5490, 9.9396e-05, 1e-07, 0.999901, 0.0001, 1.0001, 0.000445, 
5500, 9.95771e-05, 1e-07, 0.9999, 0.0001, 1.0001, 0.000445, 
5510, 9.97581e-05, 1e-07, 0.9999, 0.0001, 1.0001, 0.000445, 
5520, 9.99392e-05, 1e-07, 0.9999, 0.0001, 1.0001, 0.000445, 
5530, 0.00010012, 1e-07, 0.9999, 0.0001, 1.0001, 0.000445, 
5540, 0.000100301, 1e-07, 0.9999, 0.0001, 1.0001, 0.000445, 
5550, 0.000100482, 1e-07, 0.9999, 0.0001, 1.0001, 0.000445, 
5560, 0.000100663, 1e-07, 0.999899, 0.0001, 1.0001, 0.000445, 
5570, 0.000100844, 1e-07, 0.999899, 0.0001, 1.0001, 0.000445, 
5580, 0.000101025, 1e-07, 0.999899, 0.0001, 1.0001, 0.000445, 
5590, 0.000101207, 1e-07, 0.999899, 0.0001, 1.0001, 0.000445, 
5600, 0.000101388, 1e-07, 0.999899, 0.0001, 1.0001, 0.000445, 
5610, 0.000101569, 1e-07, 0.999898, 0.0001, 1.0001, 0.000445, 
5620, 0.00010175, 1e-07, 0.999898, 0.0001, 1.0001, 0.000445, 
5630, 0.000101931, 1e-07, 0.999898, 0.0001, 1.0001, 0.000445, 
5640, 0.000102112, 1e-07, 0.999898, 0.0001, 1.0001, 0.000445, 
5650, 0.000102293, 1e-07, 0.999898, 0.0001, 1.0001, 0.000445, 
5660, 0.000102474, 1e-07, 0.999898, 0.0001, 1.0001, 0.000445, 
5670, 0.000102655, 1e-07, 0.999897, 0.0001, 1.0001, 0.000445, 
5680, 0.000102836, 1e-07, 0.999897, 0.0001, 1.0001, 0.000445, 
5690, 0.000103017, 1e-07, 0.999897, 0.0001, 1.0001, 0.000445, 
5700, 0.000103198, 1e-07, 0.999897, 0.0001, 1.0001, 0.000445, 
5710, 0.000103379, 1e-07, 0.999897, 0.0001, 1.0001, 0.000445, 
5720, 0.00010356, 1e-07, 0.999896, 0.0001, 1.0001, 0.000445, 
5730, 0.000103741, 1e-07, 0.999896, 0.0001, 1.0001, 0.000445, 
5740, 0.000103922, 1e-07, 0.999896, 0.0001, 1.0001, 0.000445, 
5750, 0.000104103, 1e-07, 0.999896, 0.0001, 1.0001, 0.000445, 
5760, 0.000104284, 1e-07, 0.999896, 0.0001, 1.0001, 0.000445, 
5770, 0.000104465, 1e-07, 0.999896, 0.0001, 1.0001, 0.000445, 
5780, 0.000104646, 1e-07, 0.999895, 0.0001, 1.0001, 0.000445, 
5790, 0.000104827, 1e-07, 0.999895, 0.0001, 1.0001, 0.000445, 
5800, 0.000105009, 1e-07, 0.999895, 0.0001, 1.00011, 0.000445, 
5810, 0.00010519, 1e-07, 0.999895, 0.0001, 1.00011, 0.000445, 
5820, 0.000105371, 1e-07, 0.999895, 0.0001, 1.00011, 0.000445, 
5830, 0.000105552, 1e-07, 0.999894, 0.0001, 1.00011, 0.000445, 
5840, 0.000105733, 1e-07, 0.999894, 0.0001, 1.00011, 0.000445, 
5850, 0.000105914, 1e-07, 0.999894, 0.0001, 1.00011, 0.000445, 
5860, 0.000106095, 1e-07, 0.999894, 0.0001, 1.00011, 0.000445, 
5870, 0.000106276, 1e-07, 0.999894, 0.0001, 1.00011, 0.000445, 
5880, 0.000106457, 1e-07, 0.999894, 0.0001, 1.00011, 0.000445, 
5890, 0.000106638, 1e-07, 0.999893, 0.0001, 1.00011, 0.000445, 
5900, 0.000106819, 1e-07, 0.999893, 0.0001, 1.00011, 0.000445, 
5910, 0.000107, 1e-07, 0.999893, 0.0001, 1.00011, 0.000445, 
5920, 0.000107181, 1e-07, 0.999893, 0.0001, 1.00011, 0.000445, 
5930, 0.000107362, 1e-07, 0.999893, 0.0001, 1.00011, 0.000445, 
5940, 0.000107543, 1e-07, 0.999892, 0.0001, 1.00011, 0.000445, 
5950, 0.000107724, 1e-07, 0.999892, 0.0001, 1.00011, 0.000445, 
5960, 0.000107905, 1e-07, 0.999892, 0.0001, 1.00011, 0.000445, 
5970, 0.000108086, 1e-07, 0.999892, 0.0001, 1.00011, 0.000445, 
5980, 0.000108267, 1e-07, 0.999892, 0.0001, 1.00011, 0.000445, 
5990, 0.000108448, 1e-07, 0.999892, 0.0001, 1.00011, 0.000445, 
6000, 0.00010863, 1e-07, 0.999891, 0.0001, 1.00011, 0.000445, 
6010, 0.000108811, 1e-07, 0.999891, 0.0001, 1.00011, 0.000445, 
6020, 0.000108992, 1e-07, 0.999891, 0.0001, 1.00011, 0.000445, 
6030, 0.000109173, 1e-07, 0.999891, 0.0001, 1.00011, 0.000445, 
6040, 0.000109354, 1e-07, 0.999891, 0.0001, 1.00011, 0.000445, 
6050, 0.000109535, 1e-07, 0.99989, 0.0001, 1.00011, 0.000445, 
6060, 0.000109716, 1e-07, 0.99989, 0.0001, 1.00011, 0.000445, 
6070, 0.000109897, 1e-07, 0.99989, 0.0001, 1.00011, 0.000445, 
6080, 0.000110078, 1e-07, 0.99989, 0.0001, 1.00011, 0.000445, 
6090, 0.000110259, 1e-07, 0.99989, 0.0001, 1.00011, 0.000445, 
6100, 0.00011044, 1e-07, 0.99989, 0.0001, 1.00011, 0.000445, 
6110, 0.000110621, 1e-07, 0.999889, 0.0001, 1.00011, 0.000445, 
6120, 0.000110802, 1e-07, 0.999889, 0.0001, 1.00011, 0.000445, 
6130, 0.000110983, 1e-07, 0.999889, 0.0001, 1.00011, 0.000445, 
6140, 0.000111164, 1e-07, 0.999889, 0.0001, 1.00011, 0.000445, 
6150, 0.000111345, 1e-07, 0.999889, 0.0001, 1.00011, 0.000445, 
6160, 0.000111526, 1e-07, 0.999888, 0.0001, 1.00011, 0.000445, 
6170, 0.000111707, 1e-07, 0.999888, 0.0001, 1.00011, 0.000445, 
6180, 0.000111888, 1e-07, 0.999888, 0.0001, 1.00011, 0.000445, 
6190, 0.000112069, 1e-07, 0.999888, 0.0001, 1.00011, 0.000445, 
6200, 0.000112251, 1e-07, 0.999888, 0.0001, 1.00011, 0.000445, 
6210, 0.000112432, 1e-07, 0.999888, 0.0001, 1.00011, 0.000445, 
6220, 0.000112613, 1e-07, 0.999887, 0.0001, 1.00011, 0.000445, 
6230, 0.000112794, 1e-07, 0.999887, 0.0001, 1.00011, 0.000445, 
6240, 0.000112975, 1e-07, 0.999887, 0.0001, 1.00011, 0.000445, 
6250, 0.000113156, 1e-07, 0.999887, 0.0001, 1.00011, 0.000445, 
6260, 0.000113337, 1e-07, 0.999887, 0.0001, 1.00011, 0.000445, 
6270, 0.000113518, 1e-07, 0.999886, 0.0001, 1.00011, 0.000445, 
6280, 0.000113699, 1e-07, 0.999886, 0.0001, 1.00011, 0.000445, 
6290, 0.00011388, 1e-07, 0.999886, 0.0001, 1.00011, 0.000445, 
6300, 0.000114061, 1e-07, 0.999886, 0.0001, 1.00011, 0.000445, 
6310, 0.000114242, 1e-07, 0.999886, 0.0001, 1.00011, 0.000445, 
6320, 0.000114423, 1e-07, 0.999886, 0.0001, 1.00011, 0.000445, 
6330, 0.000114604, 1e-07, 0.999885, 0.0001, 1.00011, 0.000445, 
6340, 0.000114785, 1e-07, 0.999885, 0.0001, 1.00011, 0.000445, 
6350, 0.000114966, 1e-07, 0.999885, 0.0001, 1.00011, 0.000445, 
6360, 0.000115147, 1e-07, 0.999885, 0.0001, 1.00012, 0.000445, 
6370, 0.000115328, 1e-07, 0.999885, 0.0001, 1.00012, 0.000445, 
6380, 0.000115509, 1e-07, 0.999884, 0.0001, 1.00012, 0.000445, 
6390, 0.00011569, 1e-07, 0.999884, 0.0001, 1.00012, 0.000445, 
6400, 0.000115871, 1e-07, 0.999884, 0.0001, 1.00012, 0.000445, 
6410, 0.000116053, 1e-07, 0.999884, 0.0001, 1.00012, 0.000445, 
