time, x=0.000000, x=0.100000, x=0.200000, x=0.300000, x=0.400000, x=0.500000, x=0.600000, x=0.700000, x=0.800000, x=0.900000, 
0.686, 1.00013e-208, 4.7764e-110, 8.92708e-65, 3.07598e-37, 5.3986e-20, 1.17918e-09, 0.000284824, 0.0210794, 0.0320639, 0.0321095, 
0.687, 4.97565e-209, 2.72148e-110, 5.73076e-65, 2.19611e-37, 4.24123e-20, 1.00992e-09, 0.000263362, 0.0206551, 0.0318994, 0.0319489, 
0.688, 2.47538e-209, 1.55035e-110, 3.67768e-65, 1.56724e-37, 3.33023e-20, 8.64446e-10, 0.00024337, 0.0202314, 0.0317354, 0.0317892, 
0.689, 1.2315e-209, 8.83026e-111, 2.35936e-65, 1.11796e-37, 2.61354e-20, 7.39491e-10, 0.00022476, 0.0198088, 0.0315719, 0.0316302, 
0.69, 6.12673e-210, 5.0285e-111, 1.51312e-65, 7.97132e-38, 2.05001e-20, 6.32226e-10, 0.000207447, 0.0193872, 0.0314089, 0.0314721, 
0.691, 3.04805e-210, 2.86302e-111, 9.70091e-66, 5.68125e-38, 1.60715e-20, 5.40204e-10, 0.000191353, 0.0189671, 0.0312463, 0.0313147, 
0.692, 1.5164e-210, 1.62979e-111, 6.21744e-66, 4.04734e-38, 1.2593e-20, 4.61305e-10, 0.0001764, 0.0185486, 0.031084, 0.0311582, 
0.693, 7.54411e-211, 9.27596e-112, 3.98356e-66, 2.88209e-38, 9.86232e-21, 3.937e-10, 0.000162518, 0.0181319, 0.0309222, 0.0310024, 
0.694, 3.75319e-211, 5.27847e-112, 2.55148e-66, 2.05144e-38, 7.71974e-21, 3.35807e-10, 0.000149639, 0.0177174, 0.0307607, 0.0308474, 
0.695, 1.86721e-211, 3.00317e-112, 1.6337e-66, 1.45956e-38, 6.0395e-21, 2.86261e-10, 0.000137697, 0.0173051, 0.0305995, 0.0306931, 
0.696, 9.28939e-212, 1.70833e-112, 1.04572e-66, 1.03801e-38, 4.72254e-21, 2.43883e-10, 0.000126632, 0.0168953, 0.0304387, 0.0305397, 
0.697, 4.62147e-212, 9.71599e-113, 6.69144e-67, 7.37891e-39, 3.69085e-21, 2.07658e-10, 0.000116387, 0.0164883, 0.030278, 0.030387, 
0.698, 2.29918e-212, 5.5249e-113, 4.28042e-67, 5.24323e-39, 2.88306e-21, 1.76712e-10, 0.000106906, 0.0160842, 0.0301176, 0.030235, 
0.699, 1.14384e-212, 3.14112e-113, 2.73725e-67, 3.72409e-39, 2.25092e-21, 1.50291e-10, 9.81389e-05, 0.0156833, 0.0299574, 0.0300838, 
0.7, 5.69062e-213, 1.78553e-113, 1.74987e-67, 2.64397e-39, 1.75648e-21, 1.27746e-10, 9.00367e-05, 0.0152858, 0.0297974, 0.0299334, 
0.701, 2.83108e-213, 1.01478e-113, 1.11831e-67, 1.87633e-39, 1.36995e-21, 1.08521e-10, 8.2554e-05, 0.0148919, 0.0296375, 0.0297838, 
0.702, 1.40846e-213, 5.76633e-114, 7.14463e-68, 1.331e-39, 1.06793e-21, 9.21368e-11, 7.5648e-05, 0.0145017, 0.0294776, 0.0296348, 
0.703, 7.00711e-214, 3.27605e-114, 4.56312e-68, 9.43765e-40, 8.32077e-22, 7.81811e-11, 6.92784e-05, 0.0141156, 0.0293178, 0.0294867, 
0.704, 3.48604e-214, 1.86091e-114, 2.91345e-68, 6.68909e-40, 6.47982e-22, 6.63014e-11, 6.34073e-05, 0.0137336, 0.029158, 0.0293392, 
0.705, 1.7343e-214, 1.05688e-114, 1.8596e-68, 4.73901e-40, 5.04362e-22, 5.61948e-11, 5.79992e-05, 0.0133559, 0.0289982, 0.0291925, 
0.706, 8.62816e-215, 6.00133e-115, 1.18657e-68, 3.35603e-40, 3.92377e-22, 4.76017e-11, 5.30209e-05, 0.0129828, 0.0288383, 0.0290466, 
0.707, 4.29251e-215, 3.40717e-115, 7.56895e-69, 2.37565e-40, 3.05102e-22, 4.02997e-11, 4.8441e-05, 0.0126143, 0.0286783, 0.0289013, 
0.708, 2.13552e-215, 1.93404e-115, 4.82661e-69, 1.68097e-40, 2.3712e-22, 3.40985e-11, 4.42305e-05, 0.0122507, 0.0285182, 0.0287568, 
0.709, 1.06242e-215, 1.09764e-115, 3.07691e-69, 1.18892e-40, 1.84194e-22, 2.88353e-11, 4.03621e-05, 0.0118921, 0.0283578, 0.028613, 
0.71, 5.28555e-216, 6.22845e-116, 1.96089e-69, 8.40561e-41, 1.43009e-22, 2.43706e-11, 3.68102e-05, 0.0115387, 0.0281972, 0.02847, 
0.711, 2.62956e-216, 3.53366e-116, 1.24927e-69, 5.94025e-41, 1.10978e-22, 2.05857e-11, 3.3551e-05, 0.0111906, 0.0280364, 0.0283276, 
0.712, 1.30821e-216, 2.00445e-116, 7.95664e-70, 4.19624e-41, 8.60779e-23, 1.73788e-11, 3.05623e-05, 0.0108479, 0.0278751, 0.028186, 
0.713, 6.50833e-217, 1.13682e-116, 5.06604e-70, 2.96304e-41, 6.67317e-23, 1.46632e-11, 2.78235e-05, 0.0105108, 0.0277135, 0.028045, 
0.714, 3.23789e-217, 6.44631e-117, 3.22459e-70, 2.09139e-41, 5.17079e-23, 1.23651e-11, 2.53152e-05, 0.0101793, 0.0275515, 0.0279048, 
0.715, 1.61085e-217, 3.65475e-117, 2.05187e-70, 1.47556e-41, 4.00467e-23, 1.04213e-11, 2.30194e-05, 0.00985357, 0.027389, 0.0277653, 
0.716, 8.01399e-218, 2.07172e-117, 1.30524e-70, 1.04064e-41, 3.10001e-23, 8.77819e-12, 2.09196e-05, 0.00953373, 0.027226, 0.0276264, 
0.717, 3.98696e-218, 1.17416e-117, 8.30047e-71, 7.33608e-42, 2.39853e-23, 7.39003e-12, 1.90001e-05, 0.00921985, 0.0270623, 0.0274883, 
0.718, 1.98351e-218, 6.65355e-118, 5.27695e-71, 5.16954e-42, 1.85487e-23, 6.21793e-12, 1.72466e-05, 0.00891202, 0.0268981, 0.0273509, 
0.719, 9.86798e-219, 3.76968e-118, 3.35376e-71, 3.64137e-42, 1.43373e-23, 5.22883e-12, 1.56458e-05, 0.0086103, 0.0267332, 0.0272141, 
0.72, 4.90932e-219, 2.13541e-118, 2.13084e-71, 2.5639e-42, 1.10767e-23, 4.39465e-12, 1.41853e-05, 0.00831475, 0.0265675, 0.027078, 
0.721, 2.44239e-219, 1.20945e-118, 1.35344e-71, 1.80452e-42, 8.55348e-24, 3.6915e-12, 1.28537e-05, 0.00802543, 0.0264011, 0.0269426, 
0.722, 1.21509e-219, 6.84886e-119, 8.59403e-72, 1.26954e-42, 6.6018e-24, 3.09915e-12, 1.16402e-05, 0.00774239, 0.0262338, 0.0268079, 
0.723, 6.04506e-220, 3.87773e-119, 5.45539e-72, 8.92804e-43, 5.09297e-24, 2.60042e-12, 1.05352e-05, 0.00746566, 0.0260657, 0.0266738, 
0.724, 3.00742e-220, 2.19514e-119, 3.46199e-72, 6.27613e-43, 3.92708e-24, 2.18076e-12, 9.52949e-06, 0.00719527, 0.0258966, 0.0265404, 
0.725, 1.49619e-220, 1.24244e-119, 2.19632e-72, 4.41016e-43, 3.02662e-24, 1.82781e-12, 8.61481e-06, 0.00693124, 0.0257266, 0.0264077, 
0.726, 7.44354e-221, 7.03102e-120, 1.39296e-72, 3.09772e-43, 2.3315e-24, 1.53116e-12, 7.78341e-06, 0.00667358, 0.0255555, 0.0262757, 
0.727, 3.70316e-221, 3.97821e-120, 8.83185e-73, 2.17499e-43, 1.79517e-24, 1.28195e-12, 7.02817e-06, 0.0064223, 0.0253833, 0.0261443, 
0.728, 1.84232e-221, 2.25053e-120, 5.59806e-73, 1.52651e-43, 1.38155e-24, 1.07272e-12, 6.34255e-06, 0.0061774, 0.02521, 0.0260135, 
0.729, 9.16556e-222, 1.27295e-120, 3.54728e-73, 1.07095e-43, 1.06272e-24, 8.97147e-13, 5.7205e-06, 0.00593885, 0.0250355, 0.0258834, 
0.73, 4.55987e-222, 7.1989e-121, 2.24712e-73, 7.51048e-44, 8.17076e-25, 7.49906e-13, 5.15649e-06, 0.00570664, 0.0248597, 0.025754, 
0.731, 2.26853e-222, 4.07051e-121, 1.42308e-73, 5.26495e-44, 6.27913e-25, 6.26491e-13, 4.64541e-06, 0.00548075, 0.0246827, 0.0256252, 
0.732, 1.1286e-222, 2.30124e-121, 9.00961e-74, 3.68935e-44, 4.82314e-25, 5.23104e-13, 4.18258e-06, 0.00526114, 0.0245044, 0.025497, 
0.733, 5.61476e-223, 1.30077e-121, 5.70238e-74, 2.58425e-44, 3.703e-25, 4.36544e-13, 3.7637e-06, 0.00504776, 0.0243247, 0.0253695, 
0.734, 2.79334e-223, 7.35144e-122, 3.60812e-74, 1.80946e-44, 2.84165e-25, 3.64111e-13, 3.38483e-06, 0.00484058, 0.0241435, 0.0252426, 
0.735, 1.38969e-223, 4.15405e-122, 2.28233e-74, 1.26646e-44, 2.17963e-25, 3.03534e-13, 3.04235e-06, 0.00463954, 0.0239609, 0.0251163, 
0.736, 6.9137e-224, 2.34694e-122, 1.44328e-74, 8.86067e-45, 1.67106e-25, 2.52899e-13, 2.73296e-06, 0.00444458, 0.0237769, 0.0249907, 
0.737, 3.43957e-224, 1.32575e-122, 9.1243e-75, 6.19686e-45, 1.28054e-25, 2.10599e-13, 2.45364e-06, 0.00425563, 0.0235912, 0.0248656, 
0.738, 1.71118e-224, 7.48772e-123, 5.76663e-75, 4.3322e-45, 9.80825e-26, 1.7528e-13, 2.2016e-06, 0.00407262, 0.023404, 0.0247412, 
0.739, 8.51314e-225, 4.22833e-123, 3.64351e-75, 3.02744e-45, 7.50907e-26, 1.45806e-13, 1.97433e-06, 0.00389548, 0.0232152, 0.0246175, 
0.74, 4.23529e-225, 2.38736e-123, 2.30141e-75, 2.11483e-45, 5.74616e-26, 1.21225e-13, 1.76952e-06, 0.00372412, 0.0230247, 0.0244943, 
0.741, 2.10706e-225, 1.34772e-123, 1.45326e-75, 1.47675e-45, 4.39507e-26, 1.00734e-13, 1.58505e-06, 0.00355847, 0.0228326, 0.0243717, 
0.742, 1.04826e-225, 7.60692e-124, 9.17422e-76, 1.0308e-45, 3.3601e-26, 8.36623e-14, 1.41901e-06, 0.00339842, 0.0226388, 0.0242497, 
0.743, 5.21509e-226, 4.29289e-124, 5.78991e-76, 7.19235e-46, 2.56765e-26, 6.94471e-14, 1.26964e-06, 0.0032439, 0.0224432, 0.0241284, 
0.744, 2.59451e-226, 2.42227e-124, 3.65301e-76, 5.01651e-46, 1.96118e-26, 5.76169e-14, 1.13536e-06, 0.00309479, 0.0222459, 0.0240076, 
0.745, 1.29077e-226, 1.36655e-124, 2.30413e-76, 3.49758e-46, 1.49727e-26, 4.77769e-14, 1.0147e-06, 0.00295101, 0.0220468, 0.0238874, 
0.746, 6.42157e-227, 7.70835e-125, 1.45292e-76, 2.43762e-46, 1.14256e-26, 3.95965e-14, 9.06355e-07, 0.00281243, 0.0218459, 0.0237678, 
