space, t=0.000000s, t=0.100000s, t=0.200000s, t=0.300000s, t=0.400000s, t=0.500000s, t=0.600000s, t=0.700000s, t=0.800000s, t=0.900000s, t=1.000000s, 
0.4485, 1, 0.740484, 0.548317, 0.40602, 0.285765, 0.0101316, 2.08766e-07, 4.86874e-15, 4.80909e-25, 5.62571e-37, 1.68724e-50, 
0.4495, 1, 0.740484, 0.548317, 0.40602, 0.286764, 0.010863, 2.45667e-07, 6.262e-15, 6.71703e-25, 8.48217e-37, 2.73159e-50, 
0.4505, 1, 0.740484, 0.548317, 0.40602, 0.287708, 0.0116351, 2.88732e-07, 8.04315e-15, 9.36861e-25, 1.277e-36, 4.41557e-50, 
0.4515, 1, 0.740484, 0.548317, 0.40602, 0.288598, 0.0124492, 3.38927e-07, 1.03171e-14, 1.30484e-24, 1.91971e-36, 7.1268e-50, 
0.4525, 1, 0.740484, 0.548317, 0.40602, 0.289437, 0.0133066, 3.97358e-07, 1.32162e-14, 1.81479e-24, 2.88162e-36, 1.14852e-49, 
0.4535, 1, 0.740484, 0.548317, 0.40602, 0.290227, 0.0142087, 4.65291e-07, 1.69075e-14, 2.52049e-24, 4.31918e-36, 1.84808e-49, 
0.4545, 1, 0.740484, 0.548317, 0.40602, 0.29097, 0.0151565, 5.44171e-07, 2.1601e-14, 3.49569e-24, 6.46441e-36, 2.96923e-49, 
0.4555, 1, 0.740484, 0.548317, 0.40602, 0.291667, 0.0161513, 6.35647e-07, 2.75609e-14, 4.84142e-24, 9.66098e-36, 4.76332e-49, 
0.4565, 1, 0.740484, 0.548317, 0.40602, 0.292322, 0.0171942, 7.41598e-07, 3.51189e-14, 6.69586e-24, 1.44172e-35, 7.62991e-49, 
0.4575, 1, 0.740484, 0.548317, 0.40602, 0.292936, 0.0182862, 8.64163e-07, 4.46907e-14, 9.24776e-24, 2.14837e-35, 1.22033e-48, 
0.4585, 1, 0.740484, 0.548317, 0.40602, 0.293511, 0.0194285, 1.00577e-06, 5.67969e-14, 1.27545e-23, 3.19676e-35, 1.94886e-48, 
0.4595, 1, 0.740484, 0.548317, 0.40602, 0.294049, 0.0206218, 1.16917e-06, 7.20881e-14, 1.75668e-23, 4.74988e-35, 3.10767e-48, 
0.4605, 1, 0.740484, 0.548317, 0.40602, 0.294551, 0.0218672, 1.3575e-06, 9.13771e-14, 2.41613e-23, 7.04741e-35, 4.94814e-48, 
0.4615, 1, 0.740484, 0.548317, 0.40602, 0.295021, 0.0231654, 1.57427e-06, 1.15677e-13, 3.31858e-23, 1.04413e-34, 7.86689e-48, 
0.4625, 1, 0.740484, 0.548317, 0.40602, 0.295459, 0.024517, 1.8235e-06, 1.4625e-13, 4.55186e-23, 1.54474e-34, 1.24888e-47, 
0.4635, 1, 0.740484, 0.548317, 0.40602, 0.295867, 0.0259228, 2.10967e-06, 1.84664e-13, 6.23494e-23, 2.28211e-34, 1.97967e-47, 
0.4645, 1, 0.740484, 0.548317, 0.40602, 0.296246, 0.0273833, 2.43788e-06, 2.32868e-13, 8.52873e-23, 3.36667e-34, 3.13348e-47, 
0.4655, 1, 0.740484, 0.548317, 0.40602, 0.2966, 0.0288988, 2.81383e-06, 2.9328e-13, 1.16506e-22, 4.95962e-34, 4.95246e-47, 
0.4665, 1, 0.740484, 0.548317, 0.40602, 0.296928, 0.0304697, 3.24394e-06, 3.68891e-13, 1.58936e-22, 7.29594e-34, 7.8159e-47, 
0.4675, 1, 0.740484, 0.548317, 0.40602, 0.297232, 0.0320963, 3.73544e-06, 4.63406e-13, 2.16526e-22, 1.07177e-33, 1.23169e-46, 
0.4685, 1, 0.740484, 0.548317, 0.40602, 0.297514, 0.0337786, 4.2964e-06, 5.81397e-13, 2.94587e-22, 1.57221e-33, 1.93816e-46, 
0.4695, 1, 0.740484, 0.548317, 0.40602, 0.297776, 0.0355166, 4.93588e-06, 7.28509e-13, 4.00253e-22, 2.30309e-33, 3.04543e-46, 
0.4705, 1, 0.740484, 0.548317, 0.40602, 0.298018, 0.0373102, 5.66397e-06, 9.11692e-13, 5.43093e-22, 3.36902e-33, 4.77832e-46, 
0.4715, 1, 0.740484, 0.548317, 0.40602, 0.298242, 0.0391591, 6.49199e-06, 1.1395e-12, 7.35928e-22, 4.92143e-33, 7.48644e-46, 
0.4725, 1, 0.740484, 0.548317, 0.40602, 0.298448, 0.041063, 7.43252e-06, 1.42245e-12, 9.95907e-22, 7.17917e-33, 1.17125e-45, 
0.4735, 1, 0.740484, 0.548317, 0.40602, 0.298639, 0.0430213, 8.49958e-06, 1.77344e-12, 1.34594e-21, 1.04582e-32, 1.82978e-45, 
0.4745, 1, 0.740484, 0.548317, 0.40602, 0.298815, 0.0450334, 9.70877e-06, 2.20828e-12, 1.8166e-21, 1.52137e-32, 2.85446e-45, 
0.4755, 1, 0.740484, 0.548317, 0.40602, 0.298977, 0.0470987, 1.10774e-05, 2.74632e-12, 2.44862e-21, 2.21013e-32, 4.44662e-45, 
0.4765, 1, 0.740484, 0.548317, 0.40602, 0.299126, 0.0492161, 1.26247e-05, 3.41123e-12, 3.29619e-21, 3.20629e-32, 6.91698e-45, 
0.4775, 1, 0.740484, 0.548317, 0.40602, 0.299262, 0.0513846, 1.43718e-05, 4.23189e-12, 4.43132e-21, 4.64507e-32, 1.07445e-44, 
0.4785, 1, 0.740484, 0.548317, 0.40602, 0.299388, 0.0536032, 1.63425e-05, 5.24353e-12, 5.94959e-21, 6.72029e-32, 1.66663e-44, 
0.4795, 1, 0.740484, 0.548317, 0.40602, 0.299503, 0.0558705, 1.85625e-05, 6.48902e-12, 7.97766e-21, 9.70939e-32, 2.58153e-44, 
0.4805, 1, 0.740484, 0.548317, 0.40602, 0.299609, 0.0581851, 2.10606e-05, 8.02053e-12, 1.06832e-20, 1.40089e-31, 3.99304e-44, 
0.4815, 1, 0.740484, 0.548317, 0.40602, 0.299706, 0.0605455, 2.38684e-05, 9.90142e-12, 1.42877e-20, 2.01851e-31, 6.16765e-44, 
0.4825, 1, 0.740484, 0.548317, 0.40602, 0.299794, 0.0629501, 2.70206e-05, 1.22085e-11, 1.90837e-20, 2.90448e-31, 9.5132e-44, 
0.4835, 1, 0.740484, 0.548317, 0.40602, 0.299875, 0.0653971, 3.05553e-05, 1.5035e-11, 2.54568e-20, 4.17371e-31, 1.4653e-43, 
0.4845, 1, 0.740484, 0.548317, 0.40602, 0.299949, 0.0678847, 3.45145e-05, 1.84935e-11, 3.39148e-20, 5.98951e-31, 2.25383e-43, 
0.4855, 1, 0.740484, 0.548317, 0.40602, 0.300016, 0.0704107, 3.89441e-05, 2.27201e-11, 4.51251e-20, 8.58378e-31, 3.46187e-43, 
0.4865, 1, 0.740484, 0.548317, 0.40602, 0.300078, 0.0729733, 4.38943e-05, 2.78792e-11, 5.99642e-20, 1.22853e-30, 5.31005e-43, 
0.4875, 1, 0.740484, 0.548317, 0.40602, 0.300133, 0.0755701, 4.942e-05, 3.41688e-11, 7.95818e-20, 1.75596e-30, 8.13366e-43, 
0.4885, 1, 0.740484, 0.548317, 0.40602, 0.300184, 0.0781989, 5.5581e-05, 4.18274e-11, 1.05484e-19, 2.50649e-30, 1.24416e-42, 
0.4895, 1, 0.740484, 0.548317, 0.40602, 0.300231, 0.0808573, 6.24428e-05, 5.11418e-11, 1.39639e-19, 3.57307e-30, 1.90049e-42, 
0.4905, 1, 0.740484, 0.548317, 0.40602, 0.300272, 0.083543, 7.00763e-05, 6.24561e-11, 1.8462e-19, 5.08679e-30, 2.89909e-42, 
0.4915, 1, 0.740484, 0.548317, 0.40602, 0.300311, 0.0862532, 7.85588e-05, 7.61834e-11, 2.43785e-19, 7.23225e-30, 4.41634e-42, 
0.4925, 1, 0.740484, 0.548317, 0.40602, 0.300345, 0.0889856, 8.79743e-05, 9.28184e-11, 3.21506e-19, 1.02691e-29, 6.71849e-42, 
0.4935, 1, 0.740484, 0.548317, 0.40602, 0.300376, 0.0917374, 9.84136e-05, 1.12953e-10, 4.23475e-19, 1.45621e-29, 1.02068e-41, 
0.4945, 1, 0.740484, 0.548317, 0.40602, 0.300405, 0.0945059, 0.000109975, 1.37294e-10, 5.5709e-19, 2.06227e-29, 1.54853e-41, 
0.4955, 1, 0.740484, 0.548317, 0.40602, 0.30043, 0.0972885, 0.000122765, 1.66685e-10, 7.31953e-19, 2.91677e-29, 2.34617e-41, 
0.4965, 1, 0.740484, 0.548317, 0.40602, 0.300453, 0.100082, 0.000136899, 2.02133e-10, 9.60511e-19, 4.11998e-29, 3.5499e-41, 
0.4975, 1, 0.740484, 0.548317, 0.40602, 0.300474, 0.102885, 0.000152501, 2.44835e-10, 1.25888e-18, 5.81199e-29, 5.36397e-41, 
0.4985, 1, 0.740484, 0.548317, 0.40602, 0.300493, 0.105692, 0.000169703, 2.96214e-10, 1.6479e-18, 8.18829e-29, 8.09421e-41, 
0.4995, 1, 0.740484, 0.548317, 0.40602, 0.30051, 0.108503, 0.00018865, 3.57962e-10, 2.15449e-18, 1.15213e-28, 1.21978e-40, 
0.5005, 0, 0.740484, 0.548317, 0.40602, 0.300525, 0.111314, 0.000209495, 4.32085e-10, 2.81336e-18, 1.61902e-28, 1.83573e-40, 
0.5015, 0, 0.740484, 0.548317, 0.40602, 0.300538, 0.114122, 0.000232404, 5.20958e-10, 3.66922e-18, 2.2722e-28, 2.75904e-40, 
0.5025, 0, 0.740484, 0.548317, 0.40602, 0.300551, 0.116924, 0.000257554, 6.27393e-10, 4.77963e-18, 3.18483e-28, 4.14123e-40, 
0.5035, 0, 0.740484, 0.548317, 0.40602, 0.300562, 0.119718, 0.000285133, 7.54712e-10, 6.21852e-18, 4.45833e-28, 6.20764e-40, 
0.5045, 0, 0.740484, 0.548317, 0.40602, 0.300572, 0.122501, 0.000315344, 9.06837e-10, 8.08077e-18, 6.23312e-28, 9.29288e-40, 
0.5055, 0, 0.740484, 0.548317, 0.40602, 0.30058, 0.12527, 0.000348403, 1.08839e-09, 1.0488e-17, 8.7034e-28, 1.38932e-39, 
0.5065, 0, 0.740484, 0.548317, 0.40602, 0.300588, 0.128022, 0.000384538, 1.30482e-09, 1.3596e-17, 1.21373e-27, 2.07436e-39, 
0.5075, 0, 0.740484, 0.548317, 0.40602, 0.300595, 0.130756, 0.000423994, 1.56252e-09, 1.76039e-17, 1.69048e-27, 3.09311e-39, 
0.5085, 0, 0.740484, 0.548317, 0.40602, 0.300602, 0.133468, 0.00046703, 1.86902e-09, 2.27658e-17, 2.35153e-27, 4.60617e-39, 
0.5095, 0, 0.740484, 0.548317, 0.40602, 0.300607, 0.136156, 0.00051392, 2.23313e-09, 2.94063e-17, 3.26698e-27, 6.85045e-39, 
0.5105, 0, 0.740484, 0.548317, 0.40602, 0.300612, 0.138817, 0.000564956, 2.66521e-09, 3.79384e-17, 4.53314e-27, 1.0175e-38, 
0.5115, 0, 0.740484, 0.548317, 0.40602, 0.300617, 0.14145, 0.000620445, 3.17734e-09, 4.88879e-17, 6.28218e-27, 1.50933e-38, 
0.5125, 0, 0.740484, 0.548317, 0.40602, 0.300621, 0.144052, 0.000680712, 3.78369e-09, 6.2923e-17, 8.69525e-27, 2.23601e-38, 
0.5135, 0, 0.740484, 0.548317, 0.40602, 0.300624, 0.146621, 0.000746099, 4.50076e-09, 8.08918e-17, 1.20203e-26, 3.3083e-38, 
0.5145, 0, 0.740484, 0.548317, 0.40602, 0.300628, 0.149155, 0.000816967, 5.34783e-09, 1.03869e-16, 1.65962e-26, 4.8885e-38, 
0.5155, 0, 0.740484, 0.548317, 0.40602, 0.30063, 0.151651, 0.000893695, 6.34734e-09, 1.33217e-16, 2.2886e-26, 7.21423e-38, 
0.5165, 0, 0.740484, 0.548317, 0.40602, 0.300633, 0.15411, 0.00097668, 7.5254e-09, 1.70657e-16, 3.15206e-26, 1.06328e-37, 
0.5175, 0, 0.740484, 0.548317, 0.40602, 0.300635, 0.156527, 0.00106634, 8.91236e-09, 2.18364e-16, 4.33598e-26, 1.56514e-37, 
0.5185, 0, 0.740484, 0.548317, 0.40602, 0.300637, 0.158903, 0.00116311, 1.05434e-08, 2.79082e-16, 5.95728e-26, 2.30094e-37, 
0.5195, 0, 0.740484, 0.548317, 0.40602, 0.300639, 0.161235, 0.00126744, 1.24595e-08, 3.56269e-16, 8.17483e-26, 3.37836e-37, 
0.5205, 0, 0.740484, 0.548317, 0.40602, 0.30064, 0.163521, 0.00137982, 1.47078e-08, 4.54277e-16, 1.12042e-25, 4.95401e-37, 
0.5215, 0, 0.740484, 0.548317, 0.40602, 0.300642, 0.165762, 0.00150073, 1.73431e-08, 5.78577e-16, 1.53375e-25, 7.25537e-37, 
0.5225, 0, 0.740484, 0.548317, 0.40602, 0.300643, 0.167956, 0.0016307, 2.04286e-08, 7.3604e-16, 2.09703e-25, 1.06124e-36, 
0.5235, 0, 0.740484, 0.548317, 0.40602, 0.300644, 0.170101, 0.00177025, 2.40372e-08, 9.35282e-16, 2.86371e-25, 1.55033e-36, 
0.5245, 0, 0.740484, 0.548317, 0.40602, 0.300645, 0.172197, 0.00191994, 2.82529e-08, 1.1871e-15, 3.90599e-25, 2.26199e-36, 
0.5255, 0, 0.740484, 0.548317, 0.40602, 0.300646, 0.174243, 0.00208034, 3.31726e-08, 1.50499e-15, 5.32122e-25, 3.29621e-36, 
0.5265, 0, 0.740484, 0.548317, 0.40602, 0.300646, 0.176238, 0.00225205, 3.89076e-08, 1.90583e-15, 7.24055e-25, 4.7973e-36, 
0.5275, 0, 0.740484, 0.548317, 0.40602, 0.300647, 0.178182, 0.00243567, 4.55857e-08, 2.4107e-15, 9.84039e-25, 6.97331e-36, 
0.5285, 0, 0.740484, 0.548317, 0.40602, 0.300648, 0.180075, 0.00263183, 5.33536e-08, 3.04586e-15, 1.33578e-24, 1.01238e-35, 
0.5295, 0, 0.740484, 0.548317, 0.40602, 0.300648, 0.181915, 0.00284118, 6.23794e-08, 3.84402e-15, 1.8111e-24, 1.46794e-35, 
0.5305, 0, 0.740484, 0.548317, 0.40602, 0.300649, 0.183703, 0.00306439, 7.28554e-08, 4.84586e-15, 2.45265e-24, 2.12588e-35, 
0.5315, 0, 0.740484, 0.548317, 0.40602, 0.300649, 0.185439, 0.00330212, 8.50017e-08, 6.10195e-15, 3.31753e-24, 3.07493e-35, 
0.5325, 0, 0.740484, 0.548317, 0.40602, 0.300649, 0.187123, 0.00355508, 9.90694e-08, 7.67501e-15, 4.4821e-24, 4.44221e-35, 
0.5335, 0, 0.740484, 0.548317, 0.40602, 0.30065, 0.188755, 0.00382397, 1.15345e-07, 9.64282e-15, 6.04836e-24, 6.40959e-35, 
0.5345, 0, 0.740484, 0.548317, 0.40602, 0.30065, 0.190334, 0.0041095, 1.34155e-07, 1.21017e-14, 8.15239e-24, 9.23701e-35, 
0.5355, 0, 0.740484, 0.548317, 0.40602, 0.30065, 0.191862, 0.00441241, 1.55871e-07, 1.51706e-14, 1.09755e-23, 1.32955e-34, 
0.5365, 0, 0.740484, 0.548317, 0.40602, 0.30065, 0.193338, 0.00473344, 1.80916e-07, 1.89967e-14, 1.4759e-23, 1.91139e-34, 
0.5375, 0, 0.740484, 0.548317, 0.40602, 0.30065, 0.194763, 0.00507333, 2.09769e-07, 2.37616e-14, 1.98236e-23, 2.74453e-34, 
0.5385, 0, 0.740484, 0.548317, 0.40602, 0.300651, 0.196138, 0.00543285, 2.42974e-07, 2.96888e-14, 2.65953e-23, 3.93605e-34, 
0.5395, 0, 0.740484, 0.548317, 0.40602, 0.300651, 0.197463, 0.00581275, 2.81147e-07, 3.70537e-14, 3.56389e-23, 5.63808e-34, 
0.5405, 0, 0.740484, 0.548317, 0.40602, 0.300651, 0.198739, 0.00621379, 3.24986e-07, 4.6195e-14, 4.77027e-23, 8.06638e-34, 
0.5415, 0, 0.740484, 0.548317, 0.40602, 0.300651, 0.199966, 0.00663674, 3.7528e-07, 5.75284e-14, 6.37765e-23, 1.15267e-33, 
0.5425, 0, 0.740484, 0.548317, 0.40602, 0.300651, 0.201146, 0.00708237, 4.32917e-07, 7.15643e-14, 8.51687e-23, 1.64518e-33, 
0.5435, 0, 0.740483, 0.548317, 0.40602, 0.300651, 0.202279, 0.00755142, 4.98902e-07, 8.89279e-14, 1.13606e-22, 2.34532e-33, 
0.5445, 0, 0.740483, 0.548317, 0.40602, 0.300651, 0.203366, 0.00804466, 5.74366e-07, 1.10385e-13, 1.51365e-22, 3.33944e-33, 
0.5455, 0, 0.740482, 0.548317, 0.40602, 0.300651, 0.204408, 0.00856284, 6.6058e-07, 1.3687e-13, 2.01445e-22, 4.7493e-33, 
0.5465, 0, 0.740481, 0.548317, 0.40602, 0.300651, 0.205407, 0.00910669, 7.58975e-07, 1.69528e-13, 2.67789e-22, 6.74639e-33, 
0.5475, 0, 0.740479, 0.548317, 0.40602, 0.300651, 0.206362, 0.00967693, 8.71157e-07, 2.09751e-13, 3.5558e-22, 9.57194e-33, 
0.5485, 0, 0.740476, 0.548317, 0.40602, 0.300651, 0.207275, 0.0102743, 9.98925e-07, 2.59241e-13, 4.71618e-22, 1.35649e-32, 
0.5495, 0, 0.740471, 0.548317, 0.40602, 0.300651, 0.208148, 0.0108994, 1.1443e-06, 3.20063e-13, 6.24817e-22, 1.92009e-32, 
0.5505, 0, 0.740464, 0.548317, 0.40602, 0.300651, 0.20898, 0.011553, 1.30953e-06, 3.94735e-13, 8.26851e-22, 2.71469e-32, 
0.5515, 0, 0.740454, 0.548317, 0.40602, 0.300651, 0.209774, 0.0122358, 1.49714e-06, 4.86309e-13, 1.09298e-21, 3.83361e-32, 
0.5525, 0, 0.740439, 0.548317, 0.40602, 0.300651, 0.210531, 0.0129482, 1.70995e-06, 5.98492e-13, 1.44316e-21, 5.40742e-32, 
0.5535, 0, 0.740418, 0.548317, 0.40602, 0.300651, 0.211251, 0.013691, 1.95109e-06, 7.35773e-13, 1.9034e-21, 7.61846e-32, 
0.5545, 0, 0.740387, 0.548317, 0.40602, 0.300651, 0.211936, 0.0144647, 2.22407e-06, 9.0359e-13, 2.50762e-21, 1.07211e-31, 
0.5555, 0, 0.740345, 0.548317, 0.40602, 0.300651, 0.212588, 0.0152698, 2.53277e-06, 1.10851e-12, 3.29998e-21, 1.50698e-31, 
0.5565, 0, 0.740287, 0.548317, 0.40602, 0.300651, 0.213206, 0.0161069, 2.88151e-06, 1.35848e-12, 4.33789e-21, 2.11581e-31, 
0.5575, 0, 0.740207, 0.548317, 0.40602, 0.300651, 0.213792, 0.0169763, 3.27511e-06, 1.66308e-12, 5.69596e-21, 2.96717e-31, 
0.5585, 0, 0.740098, 0.548317, 0.40602, 0.300651, 0.214349, 0.0178784, 3.71888e-06, 2.03384e-12, 7.47096e-21, 4.15634e-31, 
0.5595, 0, 0.739953, 0.548317, 0.40602, 0.300651, 0.214875, 0.0188137, 4.21871e-06, 2.48467e-12, 9.78831e-21, 5.81541e-31, 
0.5605, 0, 0.739761, 0.548317, 0.40602, 0.300651, 0.215374, 0.0197825, 4.78113e-06, 3.03228e-12, 1.28104e-20, 8.12743e-31, 
0.5615, 0, 0.739509, 0.548317, 0.40602, 0.300651, 0.215845, 0.020785, 5.41336e-06, 3.69674e-12, 1.67472e-20, 1.13457e-30, 
0.5625, 0, 0.739181, 0.548317, 0.40602, 0.300651, 0.21629, 0.0218215, 6.12335e-06, 4.50215e-12, 2.187e-20, 1.58202e-30, 
0.5635, 0, 0.73876, 0.548317, 0.40602, 0.300651, 0.21671, 0.0228921, 6.91987e-06, 5.47739e-12, 2.85287e-20, 2.20345e-30, 
0.5645, 0, 0.738225, 0.548317, 0.40602, 0.300651, 0.217107, 0.0239969, 7.8126e-06, 6.65703e-12, 3.71744e-20, 3.06549e-30, 
0.5655, 0, 0.737548, 0.548317, 0.40602, 0.300651, 0.21748, 0.025136, 8.81217e-06, 8.08242e-12, 4.83877e-20, 4.25998e-30, 
0.5665, 0, 0.736703, 0.548317, 0.40602, 0.300651, 0.217832, 0.0263094, 9.93027e-06, 9.80298e-12, 6.29153e-20, 5.91323e-30, 
0.5675, 0, 0.735656, 0.548317, 0.40602, 0.300651, 0.218163, 0.027517, 1.11797e-05, 1.18777e-11, 8.17166e-20, 8.19886e-30, 
0.5685, 0, 0.73437, 0.548317, 0.40602, 0.300651, 0.218474, 0.0287586, 1.25747e-05, 1.43769e-11, 1.06022e-19, 1.13552e-29, 
0.5695, 0, 0.732805, 0.548317, 0.40602, 0.300651, 0.218766, 0.0300341, 1.41304e-05, 1.73842e-11, 1.3741e-19, 1.57091e-29, 
0.5705, 0, 0.730916, 0.548317, 0.40602, 0.300651, 0.21904, 0.0313433, 1.58639e-05, 2.09994e-11, 1.779e-19, 2.17081e-29, 
0.5715, 0, 0.728654, 0.548317, 0.40602, 0.300651, 0.219297, 0.0326858, 1.77936e-05, 2.53408e-11, 2.30075e-19, 2.99646e-29, 
0.5725, 0, 0.725967, 0.548317, 0.40602, 0.300651, 0.219538, 0.0340612, 1.99395e-05, 3.05489e-11, 2.97235e-19, 4.13156e-29, 
0.5735, 0, 0.722803, 0.548317, 0.40602, 0.300651, 0.219764, 0.035469, 2.23237e-05, 3.67904e-11, 3.83592e-19, 5.69032e-29, 
0.5745, 0, 0.719104, 0.548317, 0.40602, 0.300651, 0.219975, 0.0369088, 2.497e-05, 4.42629e-11, 4.94515e-19, 7.82853e-29, 
0.5755, 0, 0.714813, 0.548317, 0.40602, 0.300651, 0.220172, 0.0383799, 2.79044e-05, 5.31999e-11, 6.36841e-19, 1.07583e-28, 
0.5765, 0, 0.709873, 0.548317, 0.40602, 0.300651, 0.220356, 0.0398817, 3.11553e-05, 6.38776e-11, 8.19265e-19, 1.47683e-28, 
0.5775, 0, 0.704227, 0.548317, 0.40602, 0.300651, 0.220528, 0.0414136, 3.47532e-05, 7.66224e-11, 1.05284e-18, 2.02507e-28, 
0.5785, 0, 0.697821, 0.548317, 0.40602, 0.300651, 0.220688, 0.0429746, 3.87315e-05, 9.18188e-11, 1.35158e-18, 2.7738e-28, 
0.5795, 0, 0.690604, 0.548317, 0.40602, 0.300651, 0.220837, 0.044564, 4.31263e-05, 1.09921e-10, 1.73329e-18, 3.79519e-28, 
0.5805, 0, 0.68253, 0.548317, 0.40602, 0.300651, 0.220976, 0.0461808, 4.79764e-05, 1.31461e-10, 2.22047e-18, 5.18705e-28, 
0.5815, 0, 0.673559, 0.548317, 0.40602, 0.300651, 0.221106, 0.0478241, 5.33241e-05, 1.57069e-10, 2.84162e-18, 7.08165e-28, 
0.5825, 0, 0.663658, 0.548317, 0.40602, 0.300651, 0.221226, 0.0494929, 5.92149e-05, 1.8748e-10, 3.63277e-18, 9.65779e-28, 
0.5835, 0, 0.652803, 0.548317, 0.40602, 0.300651, 0.221337, 0.051186, 6.56978e-05, 2.23561e-10, 4.63938e-18, 1.31568e-27, 
0.5845, 0, 0.640978, 0.548317, 0.40602, 0.300651, 0.221441, 0.0529024, 7.28256e-05, 2.66326e-10, 5.91878e-18, 1.79042e-27, 
0.5855, 0, 0.62818, 0.548317, 0.40602, 0.300651, 0.221537, 0.0546408, 8.06552e-05, 3.16964e-10, 7.54323e-18, 2.43384e-27, 
0.5865, 0, 0.614414, 0.548317, 0.40602, 0.300651, 0.221626, 0.0564001, 8.92477e-05, 3.76862e-10, 9.60365e-18, 3.30493e-27, 
0.5875, 0, 0.599699, 0.548317, 0.40602, 0.300651, 0.221708, 0.0581788, 9.86687e-05, 4.47647e-10, 1.22143e-17, 4.48299e-27, 
0.5885, 0, 0.584065, 0.548317, 0.40602, 0.300651, 0.221784, 0.0599757, 0.000108988, 5.31215e-10, 1.55188e-17, 6.07446e-27, 
0.5895, 0, 0.567552, 0.548317, 0.40602, 0.300651, 0.221855, 0.0617894, 0.000120282, 6.29776e-10, 1.96972e-17, 8.22214e-27, 
0.5905, 0, 0.550213, 0.548317, 0.40602, 0.300651, 0.22192, 0.0636185, 0.000132631, 7.45907e-10, 2.49752e-17, 1.11173e-26, 
0.5915, 0, 0.532113, 0.548317, 0.40602, 0.300651, 0.22198, 0.0654616, 0.00014612, 8.82607e-10, 3.16352e-17, 1.5016e-26, 
0.5925, 0, 0.513323, 0.548317, 0.40602, 0.300651, 0.222035, 0.0673172, 0.000160841, 1.04336e-09, 4.00307e-17, 2.02604e-26, 
0.5935, 0, 0.493928, 0.548317, 0.40602, 0.300651, 0.222086, 0.0691837, 0.000176893, 1.23222e-09, 5.06031e-17, 2.73076e-26, 
0.5945, 0, 0.474017, 0.548317, 0.40602, 0.300651, 0.222133, 0.0710596, 0.00019438, 1.45389e-09, 6.39033e-17, 3.67672e-26, 
0.5955, 0, 0.453686, 0.548317, 0.40602, 0.300651, 0.222176, 0.0729435, 0.000213412, 1.7138e-09, 8.06181e-17, 4.94517e-26, 
0.5965, 0, 0.433038, 0.548317, 0.40602, 0.300651, 0.222216, 0.0748337, 0.000234107, 2.01828e-09, 1.01603e-16, 6.64425e-26, 
0.5975, 0, 0.412177, 0.548317, 0.40602, 0.300651, 0.222252, 0.0767286, 0.000256591, 2.3746e-09, 1.27922e-16, 8.91776e-26, 
0.5985, 0, 0.39121, 0.548317, 0.40602, 0.300651, 0.222286, 0.0786267, 0.000280996, 2.79121e-09, 1.60898e-16, 1.19567e-25, 
0.5995, 0, 0.370242, 0.548317, 0.40602, 0.300651, 0.222317, 0.0805264, 0.000307461, 3.27783e-09, 2.02173e-16, 1.60146e-25, 
0.6005, 0, 0.34938, 0.548317, 0.40602, 0.300651, 0.222345, 0.0824261, 0.000336135, 3.84569e-09, 2.53784e-16, 2.14274e-25, 
0.6015, 0, 0.328724, 0.548317, 0.40602, 0.300651, 0.222371, 0.0843243, 0.000367176, 4.50772e-09, 3.18254e-16, 2.86399e-25, 
0.6025, 0, 0.308371, 0.548317, 0.40602, 0.300651, 0.222394, 0.0862192, 0.000400746, 5.27881e-09, 3.98709e-16, 3.82407e-25, 
0.6035, 0, 0.288414, 0.548317, 0.40602, 0.300651, 0.222416, 0.0881095, 0.000437022, 6.17606e-09, 4.99009e-16, 5.1007e-25, 
0.6045, 0, 0.268937, 0.548317, 0.40602, 0.300651, 0.222435, 0.0899934, 0.000476185, 7.21913e-09, 6.23928e-16, 6.79654e-25, 
0.6055, 0, 0.250016, 0.548317, 0.40602, 0.300651, 0.222453, 0.0918696, 0.000518428, 8.43058e-09, 7.79352e-16, 9.04689e-25, 
0.6065, 0, 0.23172, 0.548317, 0.40602, 0.300651, 0.22247, 0.0937365, 0.000563953, 9.83626e-09, 9.7254e-16, 1.203e-24, 
0.6075, 0, 0.214108, 0.548317, 0.40602, 0.300651, 0.222485, 0.0955926, 0.000612971, 1.14658e-08, 1.21243e-15, 1.59804e-24, 
0.6085, 0, 0.19723, 0.548317, 0.40602, 0.300651, 0.222498, 0.0974364, 0.000665703, 1.3353e-08, 1.51002e-15, 2.12064e-24, 
0.6095, 0, 0.181125, 0.548317, 0.40602, 0.300651, 0.222511, 0.0992666, 0.000722382, 1.55367e-08, 1.87883e-15, 2.81128e-24, 
0.6105, 0, 0.165827, 0.548317, 0.40602, 0.300651, 0.222522, 0.101082, 0.000783249, 1.8061e-08, 2.33545e-15, 3.72306e-24, 
0.6115, 0, 0.151355, 0.548317, 0.40602, 0.300651, 0.222532, 0.102881, 0.000848556, 2.09764e-08, 2.90024e-15, 4.92556e-24, 
0.6125, 0, 0.137723, 0.548317, 0.40602, 0.300651, 0.222542, 0.104662, 0.000918567, 2.43403e-08, 3.59813e-15, 6.50987e-24, 
0.6135, 0, 0.124935, 0.548317, 0.40602, 0.300651, 0.22255, 0.106424, 0.000993553, 2.82181e-08, 4.45967e-15, 8.5951e-24, 
